epoch,train_loss,train_mae
0,tensor(0.1114),tensor(0.1303)
1,tensor(0.0999),tensor(0.1276)
2,tensor(0.0926),tensor(0.1265)
3,tensor(0.0976),tensor(0.1265)
4,tensor(0.1016),tensor(0.1265)
5,tensor(0.0971),tensor(0.1265)
6,tensor(0.0904),tensor(0.1272)
7,tensor(0.0888),tensor(0.1282)
8,tensor(0.0920),tensor(0.1284)
9,tensor(0.0945),tensor(0.1278)
10,tensor(0.0938),tensor(0.1268)
11,tensor(0.0915),tensor(0.1265)
12,tensor(0.0902),tensor(0.1265)
13,tensor(0.0901),tensor(0.1265)
14,tensor(0.0901),tensor(0.1265)
15,tensor(0.0901),tensor(0.1265)
16,tensor(0.0902),tensor(0.1269)
17,tensor(0.0906),tensor(0.1274)
18,tensor(0.0906),tensor(0.1276)
19,tensor(0.0899),tensor(0.1273)
20,tensor(0.0889),tensor(0.1268)
21,tensor(0.0886),tensor(0.1265)
22,tensor(0.0892),tensor(0.1265)
23,tensor(0.0898),tensor(0.1265)
24,tensor(0.0898),tensor(0.1265)
25,tensor(0.0893),tensor(0.1265)
26,tensor(0.0887),tensor(0.1267)
27,tensor(0.0886),tensor(0.1270)
28,tensor(0.0888),tensor(0.1271)
29,tensor(0.0890),tensor(0.1269)
30,tensor(0.0891),tensor(0.1265)
31,tensor(0.0889),tensor(0.1265)
32,tensor(0.0888),tensor(0.1265)
33,tensor(0.0886),tensor(0.1265)
34,tensor(0.0886),tensor(0.1265)
35,tensor(0.0886),tensor(0.1265)
36,tensor(0.0887),tensor(0.1268)
37,tensor(0.0888),tensor(0.1269)
38,tensor(0.0887),tensor(0.1268)
39,tensor(0.0886),tensor(0.1265)
40,tensor(0.0885),tensor(0.1265)
41,tensor(0.0885),tensor(0.1265)
42,tensor(0.0886),tensor(0.1265)
43,tensor(0.0887),tensor(0.1265)
44,tensor(0.0886),tensor(0.1265)
45,tensor(0.0885),tensor(0.1267)
46,tensor(0.0885),tensor(0.1267)
47,tensor(0.0885),tensor(0.1266)
48,tensor(0.0885),tensor(0.1265)
49,tensor(0.0885),tensor(0.1265)
50,tensor(0.0885),tensor(0.1265)
51,tensor(0.0885),tensor(0.1265)
52,tensor(0.0884),tensor(0.1265)
53,tensor(0.0884),tensor(0.1266)
54,tensor(0.0885),tensor(0.1266)
55,tensor(0.0885),tensor(0.1265)
56,tensor(0.0884),tensor(0.1265)
57,tensor(0.0884),tensor(0.1265)
58,tensor(0.0884),tensor(0.1265)
59,tensor(0.0884),tensor(0.1265)
60,tensor(0.0884),tensor(0.1266)
61,tensor(0.0884),tensor(0.1266)
62,tensor(0.0884),tensor(0.1265)
63,tensor(0.0884),tensor(0.1265)
64,tensor(0.0884),tensor(0.1265)
