epoch,train_loss,train_mae
0,tensor(0.1467),tensor(0.1664)
1,tensor(0.0935),tensor(0.1673)
2,tensor(0.0956),tensor(0.1677)
3,tensor(0.1121),tensor(0.1675)
4,tensor(0.1123),tensor(0.1670)
5,tensor(0.1016),tensor(0.1664)
6,tensor(0.0919),tensor(0.1664)
7,tensor(0.0900),tensor(0.1664)
8,tensor(0.0939),tensor(0.1664)
9,tensor(0.0984),tensor(0.1664)
10,tensor(0.0991),tensor(0.1664)
11,tensor(0.0961),tensor(0.1664)
12,tensor(0.0921),tensor(0.1667)
13,tensor(0.0900),tensor(0.1670)
14,tensor(0.0903),tensor(0.1670)
15,tensor(0.0919),tensor(0.1669)
16,tensor(0.0932),tensor(0.1667)
17,tensor(0.0931),tensor(0.1664)
18,tensor(0.0918),tensor(0.1664)
19,tensor(0.0905),tensor(0.1664)
20,tensor(0.0898),tensor(0.1664)
21,tensor(0.0898),tensor(0.1664)
22,tensor(0.0903),tensor(0.1664)
23,tensor(0.0906),tensor(0.1664)
24,tensor(0.0906),tensor(0.1665)
25,tensor(0.0902),tensor(0.1667)
26,tensor(0.0897),tensor(0.1667)
27,tensor(0.0894),tensor(0.1667)
28,tensor(0.0892),tensor(0.1665)
29,tensor(0.0893),tensor(0.1664)
30,tensor(0.0895),tensor(0.1664)
31,tensor(0.0896),tensor(0.1664)
32,tensor(0.0895),tensor(0.1664)
33,tensor(0.0892),tensor(0.1664)
34,tensor(0.0889),tensor(0.1664)
35,tensor(0.0888),tensor(0.1664)
36,tensor(0.0890),tensor(0.1665)
37,tensor(0.0892),tensor(0.1666)
38,tensor(0.0892),tensor(0.1665)
39,tensor(0.0890),tensor(0.1665)
40,tensor(0.0887),tensor(0.1664)
41,tensor(0.0887),tensor(0.1664)
42,tensor(0.0888),tensor(0.1664)
43,tensor(0.0890),tensor(0.1664)
44,tensor(0.0890),tensor(0.1664)
45,tensor(0.0888),tensor(0.1664)
46,tensor(0.0887),tensor(0.1664)
47,tensor(0.0887),tensor(0.1665)
48,tensor(0.0888),tensor(0.1665)
49,tensor(0.0888),tensor(0.1664)
50,tensor(0.0887),tensor(0.1664)
51,tensor(0.0887),tensor(0.1664)
52,tensor(0.0887),tensor(0.1664)
53,tensor(0.0887),tensor(0.1664)
54,tensor(0.0887),tensor(0.1664)
55,tensor(0.0887),tensor(0.1664)
56,tensor(0.0887),tensor(0.1664)
57,tensor(0.0887),tensor(0.1664)
58,tensor(0.0887),tensor(0.1664)
59,tensor(0.0886),tensor(0.1664)
60,tensor(0.0887),tensor(0.1664)
61,tensor(0.0887),tensor(0.1664)
62,tensor(0.0887),tensor(0.1664)
63,tensor(0.0886),tensor(0.1664)
64,tensor(0.0886),tensor(0.1664)
65,tensor(0.0886),tensor(0.1664)
66,tensor(0.0886),tensor(0.1664)
67,tensor(0.0886),tensor(0.1664)
68,tensor(0.0886),tensor(0.1664)
69,tensor(0.0886),tensor(0.1664)
70,tensor(0.0886),tensor(0.1664)
71,tensor(0.0886),tensor(0.1664)
72,tensor(0.0886),tensor(0.1664)
73,tensor(0.0886),tensor(0.1664)
74,tensor(0.0886),tensor(0.1664)
75,tensor(0.0886),tensor(0.1664)
76,tensor(0.0886),tensor(0.1664)
77,tensor(0.0886),tensor(0.1664)
78,tensor(0.0886),tensor(0.1664)
79,tensor(0.0886),tensor(0.1664)
80,tensor(0.0886),tensor(0.1664)
81,tensor(0.0886),tensor(0.1664)
82,tensor(0.0886),tensor(0.1664)
83,tensor(0.0886),tensor(0.1664)
84,tensor(0.0886),tensor(0.1664)
85,tensor(0.0886),tensor(0.1664)
86,tensor(0.0886),tensor(0.1664)
87,tensor(0.0886),tensor(0.1664)
88,tensor(0.0886),tensor(0.1664)
89,tensor(0.0886),tensor(0.1664)
90,tensor(0.0886),tensor(0.1664)
91,tensor(0.0886),tensor(0.1664)
92,tensor(0.0886),tensor(0.1664)
93,tensor(0.0886),tensor(0.1664)
94,tensor(0.0886),tensor(0.1664)
95,tensor(0.0886),tensor(0.1664)
96,tensor(0.0886),tensor(0.1664)
97,tensor(0.0886),tensor(0.1664)
98,tensor(0.0886),tensor(0.1664)
99,tensor(0.0886),tensor(0.1664)
100,tensor(0.0886),tensor(0.1664)
101,tensor(0.0886),tensor(0.1664)
102,tensor(0.0886),tensor(0.1664)
103,tensor(0.0886),tensor(0.1664)
104,tensor(0.0886),tensor(0.1664)
105,tensor(0.0886),tensor(0.1664)
106,tensor(0.0886),tensor(0.1664)
107,tensor(0.0886),tensor(0.1664)
108,tensor(0.0886),tensor(0.1664)
109,tensor(0.0886),tensor(0.1664)
110,tensor(0.0886),tensor(0.1664)
111,tensor(0.0886),tensor(0.1664)
112,tensor(0.0886),tensor(0.1664)
113,tensor(0.0886),tensor(0.1664)
114,tensor(0.0886),tensor(0.1664)
115,tensor(0.0886),tensor(0.1664)
116,tensor(0.0886),tensor(0.1664)
117,tensor(0.0886),tensor(0.1664)
118,tensor(0.0886),tensor(0.1664)
119,tensor(0.0886),tensor(0.1664)
120,tensor(0.0886),tensor(0.1664)
121,tensor(0.0886),tensor(0.1664)
122,tensor(0.0886),tensor(0.1664)
123,tensor(0.0886),tensor(0.1664)
124,tensor(0.0886),tensor(0.1664)
125,tensor(0.0886),tensor(0.1664)
126,tensor(0.0886),tensor(0.1664)
127,tensor(0.0886),tensor(0.1664)
128,tensor(0.0886),tensor(0.1664)
129,tensor(0.0886),tensor(0.1664)
130,tensor(0.0886),tensor(0.1664)
131,tensor(0.0886),tensor(0.1664)
132,tensor(0.0886),tensor(0.1664)
133,tensor(0.0886),tensor(0.1664)
134,tensor(0.0886),tensor(0.1664)
135,tensor(0.0886),tensor(0.1664)
136,tensor(0.0886),tensor(0.1664)
137,tensor(0.0886),tensor(0.1664)
138,tensor(0.0886),tensor(0.1664)
139,tensor(0.0886),tensor(0.1664)
140,tensor(0.0886),tensor(0.1664)
141,tensor(0.0886),tensor(0.1664)
142,tensor(0.0886),tensor(0.1664)
143,tensor(0.0886),tensor(0.1664)
144,tensor(0.0886),tensor(0.1664)
145,tensor(0.0886),tensor(0.1664)
146,tensor(0.0886),tensor(0.1664)
147,tensor(0.0886),tensor(0.1664)
148,tensor(0.0886),tensor(0.1664)
149,tensor(0.0886),tensor(0.1664)
150,tensor(0.0886),tensor(0.1664)
151,tensor(0.0886),tensor(0.1664)
152,tensor(0.0886),tensor(0.1664)
153,tensor(0.0886),tensor(0.1664)
154,tensor(0.0886),tensor(0.1664)
155,tensor(0.0886),tensor(0.1664)
156,tensor(0.0886),tensor(0.1664)
157,tensor(0.0886),tensor(0.1664)
158,tensor(0.0886),tensor(0.1664)
159,tensor(0.0886),tensor(0.1664)
160,tensor(0.0886),tensor(0.1664)
161,tensor(0.0886),tensor(0.1664)
162,tensor(0.0886),tensor(0.1664)
163,tensor(0.0886),tensor(0.1664)
164,tensor(0.0886),tensor(0.1664)
165,tensor(0.0886),tensor(0.1664)
166,tensor(0.0886),tensor(0.1664)
167,tensor(0.0886),tensor(0.1664)
168,tensor(0.0886),tensor(0.1664)
169,tensor(0.0886),tensor(0.1664)
170,tensor(0.0886),tensor(0.1664)
171,tensor(0.0886),tensor(0.1664)
172,tensor(0.0886),tensor(0.1664)
173,tensor(0.0886),tensor(0.1664)
174,tensor(0.0886),tensor(0.1664)
175,tensor(0.0886),tensor(0.1664)
176,tensor(0.0886),tensor(0.1664)
177,tensor(0.0886),tensor(0.1664)
178,tensor(0.0886),tensor(0.1664)
179,tensor(0.0886),tensor(0.1664)
180,tensor(0.0886),tensor(0.1664)
181,tensor(0.0886),tensor(0.1664)
182,tensor(0.0886),tensor(0.1664)
183,tensor(0.0886),tensor(0.1664)
184,tensor(0.0886),tensor(0.1664)
185,tensor(0.0886),tensor(0.1664)
186,tensor(0.0886),tensor(0.1664)
187,tensor(0.0886),tensor(0.1664)
188,tensor(0.0886),tensor(0.1664)
189,tensor(0.0886),tensor(0.1664)
190,tensor(0.0886),tensor(0.1664)
191,tensor(0.0886),tensor(0.1664)
192,tensor(0.0886),tensor(0.1664)
193,tensor(0.0886),tensor(0.1664)
194,tensor(0.0886),tensor(0.1664)
195,tensor(0.0886),tensor(0.1664)
196,tensor(0.0886),tensor(0.1664)
197,tensor(0.0886),tensor(0.1664)
198,tensor(0.0886),tensor(0.1664)
199,tensor(0.0886),tensor(0.1664)
200,tensor(0.0886),tensor(0.1664)
201,tensor(0.0886),tensor(0.1664)
202,tensor(0.0886),tensor(0.1664)
203,tensor(0.0886),tensor(0.1664)
204,tensor(0.0886),tensor(0.1664)
205,tensor(0.0886),tensor(0.1664)
206,tensor(0.0886),tensor(0.1664)
207,tensor(0.0886),tensor(0.1664)
208,tensor(0.0886),tensor(0.1664)
209,tensor(0.0886),tensor(0.1664)
210,tensor(0.0886),tensor(0.1664)
211,tensor(0.0886),tensor(0.1664)
212,tensor(0.0886),tensor(0.1664)
213,tensor(0.0886),tensor(0.1664)
214,tensor(0.0886),tensor(0.1664)
215,tensor(0.0886),tensor(0.1664)
216,tensor(0.0886),tensor(0.1664)
217,tensor(0.0886),tensor(0.1664)
218,tensor(0.0886),tensor(0.1664)
