epoch,train_loss,train_mae
0,tensor(1.0482),tensor(0.8973)
1,tensor(1.0384),tensor(0.8960)
2,tensor(1.0375),tensor(0.8959)
3,tensor(1.0386),tensor(0.8959)
4,tensor(1.0406),tensor(0.8959)
5,tensor(1.0386),tensor(0.8960)
6,tensor(1.0349),tensor(0.8965)
7,tensor(1.0324),tensor(0.8980)
8,tensor(1.0326),tensor(0.8993)
9,tensor(1.0354),tensor(0.8998)
10,tensor(1.0359),tensor(0.8993)
11,tensor(1.0336),tensor(0.8982)
12,tensor(1.0317),tensor(0.8972)
13,tensor(1.0320),tensor(0.8964)
14,tensor(1.0334),tensor(0.8961)
15,tensor(1.0337),tensor(0.8963)
16,tensor(1.0326),tensor(0.8968)
17,tensor(1.0315),tensor(0.8976)
18,tensor(1.0316),tensor(0.8983)
19,tensor(1.0322),tensor(0.8987)
20,tensor(1.0325),tensor(0.8987)
21,tensor(1.0320),tensor(0.8982)
22,tensor(1.0314),tensor(0.8976)
23,tensor(1.0314),tensor(0.8971)
24,tensor(1.0316),tensor(0.8967)
25,tensor(1.0317),tensor(0.8967)
26,tensor(1.0316),tensor(0.8969)
27,tensor(1.0314),tensor(0.8973)
28,tensor(1.0313),tensor(0.8978)
29,tensor(1.0313),tensor(0.8981)
30,tensor(1.0313),tensor(0.8982)
31,tensor(1.0313),tensor(0.8980)
32,tensor(1.0313),tensor(0.8977)
33,tensor(1.0312),tensor(0.8973)
34,tensor(1.0311),tensor(0.8971)
35,tensor(1.0311),tensor(0.8970)
36,tensor(1.0312),tensor(0.8971)
37,tensor(1.0312),tensor(0.8974)
38,tensor(1.0311),tensor(0.8977)
39,tensor(1.0310),tensor(0.8979)
40,tensor(1.0310),tensor(0.8979)
41,tensor(1.0311),tensor(0.8978)
42,tensor(1.0311),tensor(0.8976)
43,tensor(1.0310),tensor(0.8973)
44,tensor(1.0310),tensor(0.8972)
45,tensor(1.0310),tensor(0.8972)
46,tensor(1.0311),tensor(0.8973)
47,tensor(1.0310),tensor(0.8975)
48,tensor(1.0309),tensor(0.8977)
49,tensor(1.0310),tensor(0.8978)
50,tensor(1.0310),tensor(0.8977)
51,tensor(1.0310),tensor(0.8976)
52,tensor(1.0310),tensor(0.8974)
53,tensor(1.0309),tensor(0.8973)
54,tensor(1.0310),tensor(0.8973)
55,tensor(1.0310),tensor(0.8974)
56,tensor(1.0310),tensor(0.8975)
57,tensor(1.0309),tensor(0.8976)
58,tensor(1.0309),tensor(0.8977)
59,tensor(1.0310),tensor(0.8976)
60,tensor(1.0310),tensor(0.8976)
61,tensor(1.0309),tensor(0.8974)
62,tensor(1.0309),tensor(0.8974)
63,tensor(1.0309),tensor(0.8974)
64,tensor(1.0309),tensor(0.8974)
65,tensor(1.0309),tensor(0.8975)
66,tensor(1.0309),tensor(0.8976)
67,tensor(1.0309),tensor(0.8976)
68,tensor(1.0309),tensor(0.8976)
69,tensor(1.0309),tensor(0.8975)
70,tensor(1.0309),tensor(0.8974)
71,tensor(1.0309),tensor(0.8974)
72,tensor(1.0309),tensor(0.8974)
73,tensor(1.0309),tensor(0.8975)
74,tensor(1.0309),tensor(0.8975)
75,tensor(1.0309),tensor(0.8976)
76,tensor(1.0309),tensor(0.8976)
77,tensor(1.0309),tensor(0.8975)
78,tensor(1.0309),tensor(0.8975)
79,tensor(1.0309),tensor(0.8974)
80,tensor(1.0309),tensor(0.8975)
81,tensor(1.0309),tensor(0.8975)
82,tensor(1.0309),tensor(0.8975)
83,tensor(1.0309),tensor(0.8975)
84,tensor(1.0309),tensor(0.8975)
85,tensor(1.0309),tensor(0.8975)
86,tensor(1.0309),tensor(0.8975)
87,tensor(1.0309),tensor(0.8975)
88,tensor(1.0309),tensor(0.8975)
89,tensor(1.0309),tensor(0.8975)
90,tensor(1.0309),tensor(0.8975)
91,tensor(1.0309),tensor(0.8975)
92,tensor(1.0309),tensor(0.8975)
93,tensor(1.0309),tensor(0.8975)
94,tensor(1.0309),tensor(0.8975)
95,tensor(1.0309),tensor(0.8975)
96,tensor(1.0309),tensor(0.8975)
97,tensor(1.0309),tensor(0.8975)
98,tensor(1.0309),tensor(0.8975)
99,tensor(1.0309),tensor(0.8975)
100,tensor(1.0309),tensor(0.8975)
101,tensor(1.0309),tensor(0.8975)
102,tensor(1.0309),tensor(0.8975)
103,tensor(1.0309),tensor(0.8975)
104,tensor(1.0309),tensor(0.8975)
105,tensor(1.0309),tensor(0.8975)
106,tensor(1.0309),tensor(0.8975)
107,tensor(1.0309),tensor(0.8975)
108,tensor(1.0309),tensor(0.8975)
109,tensor(1.0309),tensor(0.8975)
110,tensor(1.0309),tensor(0.8975)
111,tensor(1.0309),tensor(0.8975)
112,tensor(1.0309),tensor(0.8975)
113,tensor(1.0309),tensor(0.8975)
114,tensor(1.0309),tensor(0.8975)
115,tensor(1.0309),tensor(0.8975)
116,tensor(1.0309),tensor(0.8975)
117,tensor(1.0309),tensor(0.8975)
118,tensor(1.0309),tensor(0.8975)
119,tensor(1.0309),tensor(0.8975)
120,tensor(1.0309),tensor(0.8975)
121,tensor(1.0309),tensor(0.8975)
122,tensor(1.0309),tensor(0.8975)
123,tensor(1.0309),tensor(0.8975)
124,tensor(1.0309),tensor(0.8975)
125,tensor(1.0309),tensor(0.8975)
126,tensor(1.0309),tensor(0.8975)
127,tensor(1.0309),tensor(0.8975)
128,tensor(1.0309),tensor(0.8975)
129,tensor(1.0309),tensor(0.8975)
130,tensor(1.0309),tensor(0.8975)
131,tensor(1.0309),tensor(0.8975)
132,tensor(1.0309),tensor(0.8975)
133,tensor(1.0309),tensor(0.8975)
134,tensor(1.0309),tensor(0.8975)
135,tensor(1.0309),tensor(0.8975)
136,tensor(1.0309),tensor(0.8975)
137,tensor(1.0309),tensor(0.8975)
138,tensor(1.0309),tensor(0.8975)
139,tensor(1.0309),tensor(0.8975)
140,tensor(1.0309),tensor(0.8975)
141,tensor(1.0309),tensor(0.8975)
142,tensor(1.0309),tensor(0.8975)
143,tensor(1.0309),tensor(0.8975)
144,tensor(1.0309),tensor(0.8975)
145,tensor(1.0309),tensor(0.8975)
146,tensor(1.0309),tensor(0.8975)
147,tensor(1.0309),tensor(0.8975)
148,tensor(1.0309),tensor(0.8975)
149,tensor(1.0309),tensor(0.8975)
150,tensor(1.0309),tensor(0.8975)
151,tensor(1.0309),tensor(0.8975)
152,tensor(1.0309),tensor(0.8975)
153,tensor(1.0309),tensor(0.8975)
154,tensor(1.0309),tensor(0.8975)
155,tensor(1.0309),tensor(0.8975)
156,tensor(1.0309),tensor(0.8975)
157,tensor(1.0309),tensor(0.8975)
158,tensor(1.0309),tensor(0.8975)
159,tensor(1.0309),tensor(0.8975)
160,tensor(1.0309),tensor(0.8975)
161,tensor(1.0309),tensor(0.8975)
162,tensor(1.0309),tensor(0.8975)
163,tensor(1.0309),tensor(0.8975)
164,tensor(1.0309),tensor(0.8975)
165,tensor(1.0309),tensor(0.8975)
166,tensor(1.0309),tensor(0.8975)
167,tensor(1.0309),tensor(0.8975)
168,tensor(1.0309),tensor(0.8975)
169,tensor(1.0309),tensor(0.8975)
170,tensor(1.0309),tensor(0.8975)
171,tensor(1.0309),tensor(0.8975)
172,tensor(1.0309),tensor(0.8975)
173,tensor(1.0309),tensor(0.8975)
174,tensor(1.0309),tensor(0.8975)
175,tensor(1.0309),tensor(0.8975)
176,tensor(1.0309),tensor(0.8975)
177,tensor(1.0309),tensor(0.8975)
178,tensor(1.0309),tensor(0.8975)
179,tensor(1.0309),tensor(0.8975)
180,tensor(1.0309),tensor(0.8975)
181,tensor(1.0309),tensor(0.8975)
182,tensor(1.0309),tensor(0.8975)
183,tensor(1.0309),tensor(0.8975)
184,tensor(1.0309),tensor(0.8975)
185,tensor(1.0309),tensor(0.8975)
186,tensor(1.0309),tensor(0.8975)
187,tensor(1.0309),tensor(0.8975)
188,tensor(1.0309),tensor(0.8975)
189,tensor(1.0309),tensor(0.8975)
190,tensor(1.0309),tensor(0.8975)
191,tensor(1.0309),tensor(0.8975)
192,tensor(1.0309),tensor(0.8975)
193,tensor(1.0309),tensor(0.8975)
194,tensor(1.0309),tensor(0.8975)
195,tensor(1.0309),tensor(0.8975)
196,tensor(1.0309),tensor(0.8975)
197,tensor(1.0309),tensor(0.8975)
198,tensor(1.0309),tensor(0.8975)
199,tensor(1.0309),tensor(0.8975)
200,tensor(1.0309),tensor(0.8975)
201,tensor(1.0309),tensor(0.8975)
202,tensor(1.0309),tensor(0.8975)
203,tensor(1.0309),tensor(0.8975)
204,tensor(1.0309),tensor(0.8975)
205,tensor(1.0309),tensor(0.8975)
206,tensor(1.0309),tensor(0.8975)
207,tensor(1.0309),tensor(0.8975)
208,tensor(1.0309),tensor(0.8975)
209,tensor(1.0309),tensor(0.8975)
210,tensor(1.0309),tensor(0.8975)
211,tensor(1.0309),tensor(0.8975)
212,tensor(1.0309),tensor(0.8975)
213,tensor(1.0309),tensor(0.8975)
214,tensor(1.0309),tensor(0.8975)
215,tensor(1.0309),tensor(0.8975)
216,tensor(1.0309),tensor(0.8975)
217,tensor(1.0309),tensor(0.8975)
218,tensor(1.0309),tensor(0.8975)
219,tensor(1.0309),tensor(0.8975)
220,tensor(1.0309),tensor(0.8975)
221,tensor(1.0309),tensor(0.8975)
222,tensor(1.0309),tensor(0.8975)
223,tensor(1.0309),tensor(0.8975)
224,tensor(1.0309),tensor(0.8975)
225,tensor(1.0309),tensor(0.8975)
226,tensor(1.0309),tensor(0.8975)
227,tensor(1.0309),tensor(0.8975)
228,tensor(1.0309),tensor(0.8975)
229,tensor(1.0309),tensor(0.8975)
230,tensor(1.0309),tensor(0.8975)
231,tensor(1.0309),tensor(0.8975)
232,tensor(1.0309),tensor(0.8975)
233,tensor(1.0309),tensor(0.8975)
234,tensor(1.0309),tensor(0.8975)
235,tensor(1.0309),tensor(0.8975)
236,tensor(1.0309),tensor(0.8975)
237,tensor(1.0309),tensor(0.8975)
238,tensor(1.0309),tensor(0.8975)
239,tensor(1.0309),tensor(0.8975)
240,tensor(1.0309),tensor(0.8975)
241,tensor(1.0309),tensor(0.8975)
242,tensor(1.0309),tensor(0.8975)
243,tensor(1.0309),tensor(0.8975)
244,tensor(1.0309),tensor(0.8975)
245,tensor(1.0309),tensor(0.8975)
246,tensor(1.0309),tensor(0.8975)
247,tensor(1.0309),tensor(0.8975)
248,tensor(1.0309),tensor(0.8975)
249,tensor(1.0309),tensor(0.8975)
250,tensor(1.0309),tensor(0.8975)
251,tensor(1.0309),tensor(0.8975)
252,tensor(1.0309),tensor(0.8975)
