epoch,train_loss,train_mae
0,tensor(0.9114),tensor(0.6268)
1,tensor(0.8667),tensor(0.6268)
2,tensor(0.8646),tensor(0.6268)
3,tensor(0.8754),tensor(0.6274)
4,tensor(0.8793),tensor(0.6296)
5,tensor(0.8747),tensor(0.6302)
6,tensor(0.8668),tensor(0.6294)
7,tensor(0.8606),tensor(0.6278)
8,tensor(0.8602),tensor(0.6268)
9,tensor(0.8644),tensor(0.6268)
10,tensor(0.8683),tensor(0.6268)
11,tensor(0.8687),tensor(0.6268)
12,tensor(0.8654),tensor(0.6268)
13,tensor(0.8616),tensor(0.6275)
14,tensor(0.8594),tensor(0.6285)
15,tensor(0.8599),tensor(0.6290)
16,tensor(0.8620),tensor(0.6288)
17,tensor(0.8634),tensor(0.6282)
18,tensor(0.8634),tensor(0.6273)
19,tensor(0.8621),tensor(0.6268)
20,tensor(0.8606),tensor(0.6268)
21,tensor(0.8597),tensor(0.6268)
22,tensor(0.8597),tensor(0.6268)
23,tensor(0.8604),tensor(0.6268)
24,tensor(0.8612),tensor(0.6271)
25,tensor(0.8613),tensor(0.6278)
26,tensor(0.8607),tensor(0.6283)
27,tensor(0.8600),tensor(0.6284)
28,tensor(0.8595),tensor(0.6281)
29,tensor(0.8594),tensor(0.6276)
30,tensor(0.8597),tensor(0.6271)
31,tensor(0.8602),tensor(0.6268)
32,tensor(0.8603),tensor(0.6270)
33,tensor(0.8600),tensor(0.6274)
34,tensor(0.8595),tensor(0.6278)
35,tensor(0.8593),tensor(0.6281)
36,tensor(0.8594),tensor(0.6281)
37,tensor(0.8596),tensor(0.6278)
38,tensor(0.8598),tensor(0.6274)
39,tensor(0.8597),tensor(0.6271)
40,tensor(0.8595),tensor(0.6271)
41,tensor(0.8593),tensor(0.6273)
42,tensor(0.8593),tensor(0.6276)
43,tensor(0.8594),tensor(0.6279)
44,tensor(0.8595),tensor(0.6279)
45,tensor(0.8595),tensor(0.6278)
46,tensor(0.8594),tensor(0.6275)
47,tensor(0.8593),tensor(0.6273)
48,tensor(0.8593),tensor(0.6272)
49,tensor(0.8593),tensor(0.6274)
50,tensor(0.8594),tensor(0.6276)
51,tensor(0.8594),tensor(0.6278)
52,tensor(0.8593),tensor(0.6278)
53,tensor(0.8593),tensor(0.6277)
54,tensor(0.8592),tensor(0.6275)
55,tensor(0.8593),tensor(0.6274)
56,tensor(0.8593),tensor(0.6273)
57,tensor(0.8593),tensor(0.6274)
58,tensor(0.8593),tensor(0.6276)
59,tensor(0.8593),tensor(0.6277)
60,tensor(0.8592),tensor(0.6277)
61,tensor(0.8593),tensor(0.6276)
62,tensor(0.8593),tensor(0.6275)
63,tensor(0.8593),tensor(0.6274)
64,tensor(0.8593),tensor(0.6274)
65,tensor(0.8592),tensor(0.6275)
66,tensor(0.8592),tensor(0.6276)
67,tensor(0.8592),tensor(0.6277)
68,tensor(0.8593),tensor(0.6276)
69,tensor(0.8593),tensor(0.6275)
70,tensor(0.8592),tensor(0.6275)
71,tensor(0.8592),tensor(0.6275)
72,tensor(0.8592),tensor(0.6275)
73,tensor(0.8592),tensor(0.6276)
74,tensor(0.8592),tensor(0.6276)
75,tensor(0.8592),tensor(0.6276)
76,tensor(0.8592),tensor(0.6275)
77,tensor(0.8592),tensor(0.6275)
78,tensor(0.8592),tensor(0.6275)
79,tensor(0.8592),tensor(0.6275)
80,tensor(0.8592),tensor(0.6276)
81,tensor(0.8592),tensor(0.6276)
82,tensor(0.8592),tensor(0.6276)
83,tensor(0.8592),tensor(0.6275)
84,tensor(0.8592),tensor(0.6275)
85,tensor(0.8592),tensor(0.6275)
86,tensor(0.8592),tensor(0.6275)
87,tensor(0.8592),tensor(0.6276)
88,tensor(0.8592),tensor(0.6276)
89,tensor(0.8592),tensor(0.6276)
90,tensor(0.8592),tensor(0.6275)
91,tensor(0.8592),tensor(0.6275)
92,tensor(0.8592),tensor(0.6275)
93,tensor(0.8592),tensor(0.6275)
94,tensor(0.8592),tensor(0.6276)
95,tensor(0.8592),tensor(0.6276)
96,tensor(0.8592),tensor(0.6276)
97,tensor(0.8592),tensor(0.6275)
98,tensor(0.8592),tensor(0.6275)
99,tensor(0.8592),tensor(0.6275)
100,tensor(0.8592),tensor(0.6275)
101,tensor(0.8592),tensor(0.6276)
102,tensor(0.8592),tensor(0.6276)
103,tensor(0.8592),tensor(0.6275)
104,tensor(0.8592),tensor(0.6275)
105,tensor(0.8592),tensor(0.6275)
106,tensor(0.8592),tensor(0.6275)
107,tensor(0.8592),tensor(0.6276)
108,tensor(0.8592),tensor(0.6276)
109,tensor(0.8592),tensor(0.6276)
110,tensor(0.8592),tensor(0.6275)
111,tensor(0.8592),tensor(0.6275)
112,tensor(0.8592),tensor(0.6275)
113,tensor(0.8592),tensor(0.6275)
114,tensor(0.8592),tensor(0.6276)
115,tensor(0.8592),tensor(0.6276)
116,tensor(0.8592),tensor(0.6275)
117,tensor(0.8592),tensor(0.6275)
118,tensor(0.8592),tensor(0.6275)
119,tensor(0.8592),tensor(0.6275)
120,tensor(0.8592),tensor(0.6276)
121,tensor(0.8592),tensor(0.6276)
122,tensor(0.8592),tensor(0.6275)
123,tensor(0.8592),tensor(0.6275)
124,tensor(0.8592),tensor(0.6275)
125,tensor(0.8592),tensor(0.6275)
126,tensor(0.8592),tensor(0.6275)
127,tensor(0.8592),tensor(0.6276)
128,tensor(0.8592),tensor(0.6275)
129,tensor(0.8592),tensor(0.6275)
130,tensor(0.8592),tensor(0.6275)
131,tensor(0.8592),tensor(0.6275)
132,tensor(0.8592),tensor(0.6275)
133,tensor(0.8592),tensor(0.6275)
134,tensor(0.8592),tensor(0.6275)
135,tensor(0.8592),tensor(0.6275)
136,tensor(0.8592),tensor(0.6275)
137,tensor(0.8592),tensor(0.6275)
138,tensor(0.8592),tensor(0.6275)
139,tensor(0.8592),tensor(0.6275)
140,tensor(0.8592),tensor(0.6275)
141,tensor(0.8592),tensor(0.6275)
142,tensor(0.8592),tensor(0.6275)
143,tensor(0.8592),tensor(0.6275)
144,tensor(0.8592),tensor(0.6275)
145,tensor(0.8592),tensor(0.6275)
146,tensor(0.8592),tensor(0.6275)
147,tensor(0.8592),tensor(0.6275)
148,tensor(0.8592),tensor(0.6275)
149,tensor(0.8592),tensor(0.6275)
150,tensor(0.8592),tensor(0.6275)
151,tensor(0.8592),tensor(0.6275)
152,tensor(0.8592),tensor(0.6275)
153,tensor(0.8592),tensor(0.6275)
154,tensor(0.8592),tensor(0.6275)
155,tensor(0.8592),tensor(0.6275)
156,tensor(0.8592),tensor(0.6275)
157,tensor(0.8592),tensor(0.6275)
158,tensor(0.8592),tensor(0.6275)
159,tensor(0.8592),tensor(0.6275)
160,tensor(0.8592),tensor(0.6275)
161,tensor(0.8592),tensor(0.6275)
162,tensor(0.8592),tensor(0.6275)
163,tensor(0.8592),tensor(0.6275)
164,tensor(0.8592),tensor(0.6275)
165,tensor(0.8592),tensor(0.6275)
166,tensor(0.8592),tensor(0.6275)
167,tensor(0.8592),tensor(0.6275)
168,tensor(0.8592),tensor(0.6275)
169,tensor(0.8592),tensor(0.6275)
170,tensor(0.8592),tensor(0.6275)
171,tensor(0.8592),tensor(0.6275)
172,tensor(0.8592),tensor(0.6275)
173,tensor(0.8592),tensor(0.6275)
174,tensor(0.8592),tensor(0.6275)
175,tensor(0.8592),tensor(0.6275)
176,tensor(0.8592),tensor(0.6275)
177,tensor(0.8592),tensor(0.6275)
178,tensor(0.8592),tensor(0.6275)
179,tensor(0.8592),tensor(0.6275)
180,tensor(0.8592),tensor(0.6275)
181,tensor(0.8592),tensor(0.6275)
182,tensor(0.8592),tensor(0.6275)
183,tensor(0.8592),tensor(0.6275)
184,tensor(0.8592),tensor(0.6275)
185,tensor(0.8592),tensor(0.6275)
186,tensor(0.8592),tensor(0.6275)
187,tensor(0.8592),tensor(0.6275)
188,tensor(0.8592),tensor(0.6275)
189,tensor(0.8592),tensor(0.6275)
190,tensor(0.8592),tensor(0.6275)
191,tensor(0.8592),tensor(0.6275)
192,tensor(0.8592),tensor(0.6275)
193,tensor(0.8592),tensor(0.6275)
194,tensor(0.8592),tensor(0.6275)
195,tensor(0.8592),tensor(0.6275)
196,tensor(0.8592),tensor(0.6275)
197,tensor(0.8592),tensor(0.6275)
198,tensor(0.8592),tensor(0.6275)
199,tensor(0.8592),tensor(0.6275)
200,tensor(0.8592),tensor(0.6275)
201,tensor(0.8592),tensor(0.6275)
202,tensor(0.8592),tensor(0.6275)
203,tensor(0.8592),tensor(0.6275)
204,tensor(0.8592),tensor(0.6275)
205,tensor(0.8592),tensor(0.6275)
206,tensor(0.8592),tensor(0.6275)
207,tensor(0.8592),tensor(0.6275)
208,tensor(0.8592),tensor(0.6275)
209,tensor(0.8592),tensor(0.6275)
210,tensor(0.8592),tensor(0.6275)
211,tensor(0.8592),tensor(0.6275)
212,tensor(0.8592),tensor(0.6275)
213,tensor(0.8592),tensor(0.6275)
214,tensor(0.8592),tensor(0.6275)
215,tensor(0.8592),tensor(0.6275)
216,tensor(0.8592),tensor(0.6275)
217,tensor(0.8592),tensor(0.6275)
218,tensor(0.8592),tensor(0.6275)
219,tensor(0.8592),tensor(0.6275)
220,tensor(0.8592),tensor(0.6275)
221,tensor(0.8592),tensor(0.6275)
222,tensor(0.8592),tensor(0.6275)
223,tensor(0.8592),tensor(0.6275)
224,tensor(0.8592),tensor(0.6275)
225,tensor(0.8592),tensor(0.6275)
226,tensor(0.8592),tensor(0.6275)
227,tensor(0.8592),tensor(0.6275)
228,tensor(0.8592),tensor(0.6275)
229,tensor(0.8592),tensor(0.6275)
230,tensor(0.8592),tensor(0.6275)
231,tensor(0.8592),tensor(0.6275)
232,tensor(0.8592),tensor(0.6275)
233,tensor(0.8592),tensor(0.6275)
234,tensor(0.8592),tensor(0.6275)
235,tensor(0.8592),tensor(0.6275)
236,tensor(0.8592),tensor(0.6275)
237,tensor(0.8592),tensor(0.6275)
238,tensor(0.8592),tensor(0.6275)
239,tensor(0.8592),tensor(0.6275)
240,tensor(0.8592),tensor(0.6275)
241,tensor(0.8592),tensor(0.6275)
242,tensor(0.8592),tensor(0.6275)
243,tensor(0.8592),tensor(0.6275)
244,tensor(0.8592),tensor(0.6275)
245,tensor(0.8592),tensor(0.6275)
246,tensor(0.8592),tensor(0.6275)
247,tensor(0.8592),tensor(0.6275)
248,tensor(0.8592),tensor(0.6275)
249,tensor(0.8592),tensor(0.6275)
250,tensor(0.8592),tensor(0.6275)
251,tensor(0.8592),tensor(0.6275)
252,tensor(0.8592),tensor(0.6275)
253,tensor(0.8592),tensor(0.6275)
