epoch,train_loss,train_mae
0,tensor(1.4259),tensor(1.0186)
1,tensor(1.4474),tensor(1.0172)
2,tensor(1.4267),tensor(1.0164)
3,tensor(1.4293),tensor(1.0164)
4,tensor(1.4369),tensor(1.0164)
5,tensor(1.4361),tensor(1.0164)
6,tensor(1.4301),tensor(1.0164)
7,tensor(1.4274),tensor(1.0165)
8,tensor(1.4283),tensor(1.0171)
9,tensor(1.4289),tensor(1.0176)
10,tensor(1.4296),tensor(1.0178)
11,tensor(1.4289),tensor(1.0176)
12,tensor(1.4274),tensor(1.0172)
13,tensor(1.4265),tensor(1.0168)
14,tensor(1.4267),tensor(1.0165)
15,tensor(1.4273),tensor(1.0164)
16,tensor(1.4274),tensor(1.0164)
17,tensor(1.4271),tensor(1.0164)
18,tensor(1.4273),tensor(1.0164)
19,tensor(1.4276),tensor(1.0164)
20,tensor(1.4276),tensor(1.0164)
21,tensor(1.4273),tensor(1.0164)
22,tensor(1.4269),tensor(1.0166)
23,tensor(1.4255),tensor(1.0169)
24,tensor(1.4252),tensor(1.0173)
25,tensor(1.4259),tensor(1.0174)
26,tensor(1.4266),tensor(1.0174)
27,tensor(1.4264),tensor(1.0171)
28,tensor(1.4255),tensor(1.0169)
29,tensor(1.4250),tensor(1.0166)
30,tensor(1.4252),tensor(1.0165)
31,tensor(1.4258),tensor(1.0165)
32,tensor(1.4259),tensor(1.0166)
33,tensor(1.4254),tensor(1.0168)
34,tensor(1.4249),tensor(1.0170)
35,tensor(1.4250),tensor(1.0171)
36,tensor(1.4254),tensor(1.0172)
37,tensor(1.4255),tensor(1.0171)
38,tensor(1.4252),tensor(1.0169)
39,tensor(1.4249),tensor(1.0168)
40,tensor(1.4249),tensor(1.0167)
41,tensor(1.4252),tensor(1.0167)
42,tensor(1.4252),tensor(1.0167)
43,tensor(1.4251),tensor(1.0168)
44,tensor(1.4249),tensor(1.0169)
45,tensor(1.4249),tensor(1.0170)
46,tensor(1.4250),tensor(1.0170)
47,tensor(1.4251),tensor(1.0170)
48,tensor(1.4249),tensor(1.0169)
49,tensor(1.4249),tensor(1.0168)
50,tensor(1.4249),tensor(1.0167)
51,tensor(1.4250),tensor(1.0167)
52,tensor(1.4250),tensor(1.0168)
53,tensor(1.4249),tensor(1.0169)
54,tensor(1.4249),tensor(1.0169)
55,tensor(1.4249),tensor(1.0170)
56,tensor(1.4249),tensor(1.0169)
57,tensor(1.4249),tensor(1.0169)
58,tensor(1.4249),tensor(1.0168)
59,tensor(1.4248),tensor(1.0168)
60,tensor(1.4249),tensor(1.0168)
61,tensor(1.4249),tensor(1.0168)
62,tensor(1.4249),tensor(1.0168)
63,tensor(1.4248),tensor(1.0169)
64,tensor(1.4248),tensor(1.0169)
65,tensor(1.4249),tensor(1.0169)
66,tensor(1.4249),tensor(1.0169)
67,tensor(1.4248),tensor(1.0168)
68,tensor(1.4248),tensor(1.0168)
69,tensor(1.4248),tensor(1.0168)
70,tensor(1.4249),tensor(1.0168)
71,tensor(1.4248),tensor(1.0169)
72,tensor(1.4248),tensor(1.0169)
73,tensor(1.4248),tensor(1.0169)
74,tensor(1.4248),tensor(1.0169)
75,tensor(1.4248),tensor(1.0169)
76,tensor(1.4248),tensor(1.0168)
77,tensor(1.4248),tensor(1.0168)
78,tensor(1.4248),tensor(1.0168)
79,tensor(1.4248),tensor(1.0168)
80,tensor(1.4248),tensor(1.0169)
81,tensor(1.4248),tensor(1.0169)
82,tensor(1.4248),tensor(1.0169)
83,tensor(1.4248),tensor(1.0169)
84,tensor(1.4248),tensor(1.0169)
85,tensor(1.4248),tensor(1.0168)
86,tensor(1.4248),tensor(1.0168)
87,tensor(1.4248),tensor(1.0168)
88,tensor(1.4248),tensor(1.0169)
89,tensor(1.4248),tensor(1.0169)
90,tensor(1.4248),tensor(1.0169)
91,tensor(1.4248),tensor(1.0169)
92,tensor(1.4248),tensor(1.0169)
93,tensor(1.4248),tensor(1.0168)
94,tensor(1.4248),tensor(1.0168)
95,tensor(1.4248),tensor(1.0168)
96,tensor(1.4248),tensor(1.0169)
97,tensor(1.4248),tensor(1.0169)
98,tensor(1.4248),tensor(1.0169)
99,tensor(1.4248),tensor(1.0169)
100,tensor(1.4248),tensor(1.0169)
101,tensor(1.4248),tensor(1.0168)
102,tensor(1.4248),tensor(1.0168)
103,tensor(1.4248),tensor(1.0168)
104,tensor(1.4248),tensor(1.0169)
105,tensor(1.4248),tensor(1.0169)
106,tensor(1.4248),tensor(1.0169)
107,tensor(1.4248),tensor(1.0169)
108,tensor(1.4248),tensor(1.0169)
109,tensor(1.4248),tensor(1.0169)
110,tensor(1.4248),tensor(1.0168)
111,tensor(1.4248),tensor(1.0169)
112,tensor(1.4248),tensor(1.0169)
113,tensor(1.4248),tensor(1.0169)
114,tensor(1.4248),tensor(1.0169)
115,tensor(1.4248),tensor(1.0169)
116,tensor(1.4248),tensor(1.0169)
117,tensor(1.4248),tensor(1.0169)
118,tensor(1.4248),tensor(1.0169)
119,tensor(1.4248),tensor(1.0169)
120,tensor(1.4248),tensor(1.0169)
121,tensor(1.4248),tensor(1.0169)
122,tensor(1.4248),tensor(1.0169)
123,tensor(1.4248),tensor(1.0169)
124,tensor(1.4248),tensor(1.0169)
125,tensor(1.4248),tensor(1.0169)
126,tensor(1.4248),tensor(1.0169)
127,tensor(1.4248),tensor(1.0169)
128,tensor(1.4248),tensor(1.0169)
129,tensor(1.4248),tensor(1.0169)
130,tensor(1.4248),tensor(1.0169)
131,tensor(1.4248),tensor(1.0169)
132,tensor(1.4248),tensor(1.0169)
133,tensor(1.4248),tensor(1.0169)
134,tensor(1.4248),tensor(1.0169)
135,tensor(1.4248),tensor(1.0169)
136,tensor(1.4248),tensor(1.0169)
137,tensor(1.4248),tensor(1.0169)
138,tensor(1.4248),tensor(1.0169)
139,tensor(1.4248),tensor(1.0169)
140,tensor(1.4248),tensor(1.0169)
141,tensor(1.4248),tensor(1.0169)
142,tensor(1.4248),tensor(1.0169)
143,tensor(1.4248),tensor(1.0169)
144,tensor(1.4248),tensor(1.0169)
145,tensor(1.4248),tensor(1.0169)
146,tensor(1.4248),tensor(1.0169)
147,tensor(1.4248),tensor(1.0169)
148,tensor(1.4248),tensor(1.0169)
149,tensor(1.4248),tensor(1.0169)
150,tensor(1.4248),tensor(1.0169)
151,tensor(1.4248),tensor(1.0169)
152,tensor(1.4248),tensor(1.0169)
153,tensor(1.4248),tensor(1.0169)
154,tensor(1.4248),tensor(1.0169)
155,tensor(1.4248),tensor(1.0169)
156,tensor(1.4248),tensor(1.0169)
157,tensor(1.4248),tensor(1.0169)
158,tensor(1.4248),tensor(1.0169)
159,tensor(1.4248),tensor(1.0169)
