participant,min_train_loss,min_train_mae,min_train_loss_epoch,min_train_mae_epoch,end_epoch,init_src_content_0,trained_src_content_0,init_att_src_edge_0,trained_att_src_edge_0,init_src_edge_0,trained_src_edge_0,init_full_src_edge_0,trained_full_src_edge_0,init_dst_content_0,trained_dst_content_0,init_att_dst_edge_0,trained_att_dst_edge_0,init_dst_edge_0,trained_dst_edge_0,init_full_dst_edge_0,trained_full_dst_edge_0,init_att_edge_0,trained_att_edge_0,init_edge_0,trained_edge_0,init_full_edge_0,trained_full_edge_0,init_bias_0,trained_bias_0
11,0.31020915508270264,0.22523796558380127,1.0,2.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.2889541387557983,0.0,-1.2889541387557983,0.0,,
12,0.10207398980855942,0.19733735918998718,3.0,1.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.16552667319774628,0.0,-0.16552667319774628,0.0,,
13,0.1522517204284668,0.27830493450164795,6.0,5.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.9915183186531067,0.0,-0.9915183186531067,0.0,,
14,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.39147230982780457,-0.39147230982780457,-0.39147230982780457,-0.39147230982780457,,
15,0.9134191870689392,0.7979372143745422,160.0,0.0,203.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5419482588768005,0.6623104810714722,0.5419482588768005,0.6623104810714722,,
16,1.292765498161316,1.1192700862884521,2.0,0.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.6047428846359253,0.0,1.6047428846359253,0.0,,
17,0.08861443400382996,0.166377991437912,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.6970021724700928,0.0,-1.6970021724700928,0.0,,
18,0.7987497448921204,0.6804293990135193,9.0,0.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.4844994843006134,0.0,-0.4844994843006134,0.0,,
19,0.7781516909599304,0.7121647000312805,0.0,0.0,199.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0217006206512451,1.0,1.0217006206512451,1.0,,
20,0.7436067461967468,0.7260130643844604,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.1748661994934082,0.0,-1.1748661994934082,0.0,,
21,0.7081864476203918,0.6860219836235046,2.0,0.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.28334733843803406,0.0,-0.28334733843803406,0.0,,
22,0.3650829792022705,0.4829283356666565,5.0,4.0,204.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.9198106527328491,0.0,-0.9198106527328491,0.0,,
23,0.925999104976654,0.8326019644737244,144.0,1.0,208.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6585344076156616,0.5339626669883728,-0.6585344076156616,0.5339626669883728,,
24,0.19500595331192017,0.31979143619537354,3.0,3.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.05859597772359848,0.0,-0.05859597772359848,0.0,,
25,1.4026583433151245,0.9853324890136719,2.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7214412093162537,1.0,-0.7214412093162537,1.0,,
26,0.6622547507286072,0.6413114666938782,61.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.6559691429138184,0.0,1.6559691429138184,0.0,,
27,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.24609091877937317,0.24609091877937317,0.24609091877937317,0.24609091877937317,,
28,0.15109258890151978,0.2970053255558014,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.3911411166191101,0.0,0.3911411166191101,0.0,,
29,0.2167232632637024,0.36740657687187195,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6539807915687561,0.0,0.6539807915687561,0.0,,
30,1.5110939741134644,1.0731303691864014,3.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6511293649673462,1.0,-0.6511293649673462,1.0,,
31,0.04366038367152214,0.0605010986328125,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.5219306945800781,0.0,-1.5219306945800781,0.0,,
32,0.6789929270744324,0.7320631146430969,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9752130508422852,0.0,0.9752130508422852,0.0,,
33,1.3510109186172485,1.047726035118103,1.0,2.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6678029298782349,1.0,0.6678029298782349,1.0,,
34,0.21470549702644348,0.2904770076274872,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.4222406148910522,0.0,1.4222406148910522,0.0,,
35,0.5093587040901184,0.5039200186729431,120.0,28.0,203.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5435517430305481,0.424911230802536,-0.5435517430305481,0.424911230802536,,
36,0.8755687475204468,0.752606987953186,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5321375131607056,0.0,0.5321375131607056,0.0,,
37,2.514418125152588,1.573028326034546,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.21000006794929504,0.0,0.21000006794929504,0.0,,
38,1.0929187536239624,0.9428516030311584,2.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7492496967315674,1.0,-0.7492496967315674,1.0,,
39,1.0338120460510254,0.7656137943267822,2.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7157527804374695,0.0,-0.7157527804374695,0.0,,
40,0.20808768272399902,0.3010669946670532,0.0,0.0,199.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.01994604617357254,0.0,0.01994604617357254,0.0,,
41,0.7226768732070923,0.6571406126022339,104.0,0.0,222.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.14273309707641602,0.5422911643981934,0.14273309707641602,0.5422911643981934,,
42,0.15850484371185303,0.3226724863052368,4.0,3.0,203.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7190384268760681,0.0,-0.7190384268760681,0.0,,
43,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.7004101276397705,-1.7004101276397705,-1.7004101276397705,-1.7004101276397705,,
44,0.046033911406993866,0.0588204450905323,3.0,2.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.20988526940345764,0.0,-0.20988526940345764,0.0,,
45,0.28221288323402405,0.36667323112487793,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.092160940170288,0.0,-1.092160940170288,0.0,,
46,1.0317814350128174,0.8959923386573792,0.0,0.0,199.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6252683997154236,0.0,0.6252683997154236,0.0,,
47,0.8443689346313477,0.8107145428657532,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.1658854484558105,0.0,-1.1658854484558105,0.0,,
48,0.6055681705474854,0.6628150343894958,6.0,2.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.300546646118164,0.0,-1.300546646118164,0.0,,
49,0.6901041865348816,0.7092130184173584,0.0,0.0,199.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3443892002105713,1.0,1.3443892002105713,1.0,,
50,0.5670949816703796,0.7260130643844604,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.3751622438430786,0.0,-1.3751622438430786,0.0,,
51,0.7821424603462219,0.7605851292610168,2.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.8767051696777344,0.0,-0.8767051696777344,0.0,,
52,1.0008163452148438,0.9103039503097534,2.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5364528894424438,1.0,-0.5364528894424438,1.0,,
53,1.0337045192718506,0.8400851488113403,43.0,1.0,214.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.8713456988334656,0.9300370812416077,-0.8713456988334656,0.9300370812416077,,
54,0.8593651652336121,0.6268219947814941,6.0,16.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.5741263628005981,0.0,-1.5741263628005981,0.0,,
55,0.7744786143302917,0.514205813407898,73.0,1.0,211.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.8822662234306335,0.7367178797721863,-0.8822662234306335,0.7367178797721863,,
56,0.23888914287090302,0.38317355513572693,0.0,0.0,199.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5506570339202881,0.0,0.5506570339202881,0.0,,
57,0.3613891303539276,0.4657807946205139,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5438255667686462,0.0,0.5438255667686462,0.0,,
58,0.4308108687400818,0.467219740152359,134.0,4.0,207.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.2524784803390503,0.6454178690910339,1.2524784803390503,0.6454178690910339,,
59,0.553476870059967,0.5932854413986206,1.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0129685401916504,0.0,-1.0129685401916504,0.0,,
60,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6562613248825073,-0.6562613248825073,-0.6562613248825073,-0.6562613248825073,,
61,0.599014163017273,0.6476366519927979,4.0,4.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5823123455047607,0.0,-0.5823123455047607,0.0,,
62,0.16141483187675476,0.30653882026672363,2.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.4045137166976929,0.0,1.4045137166976929,0.0,,
63,0.8129262328147888,0.7853562235832214,2.0,0.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3700110912322998,0.0,1.3700110912322998,0.0,,
64,0.8244740962982178,0.796951413154602,3.0,15.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.1583644151687622,0.0,-0.1583644151687622,0.0,,
65,0.38937580585479736,0.4747008681297302,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.7135870456695557,0.0,-1.7135870456695557,0.0,,
66,0.17360395193099976,0.3428395688533783,2.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0713863372802734,0.0,1.0713863372802734,0.0,,
67,0.04030503332614899,0.015125244855880737,2.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.4490915536880493,0.0,1.4490915536880493,0.0,,
68,0.40003544092178345,0.4261137545108795,0.0,37.0,199.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.005127225536853075,0.0,0.005127225536853075,0.0,,
69,0.49358847737312317,0.5099377632141113,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.4073339700698853,0.0,-1.4073339700698853,0.0,,
70,1.9763418436050415,1.3915250301361084,3.0,0.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.34908267855644226,0.0,-0.34908267855644226,0.0,,
71,0.16892677545547485,0.2722548842430115,4.0,3.0,203.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6687930226325989,0.0,-0.6687930226325989,0.0,,
72,1.337486743927002,0.9863040447235107,1.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6891367435455322,0.0,-0.6891367435455322,0.0,,
73,1.4949909448623657,0.9712193608283997,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.7294182181358337,1.0,0.7294182181358337,1.0,,
74,0.29272904992103577,0.33174747228622437,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.06629032641649246,0.0,0.06629032641649246,0.0,,
75,1.5062768459320068,1.0149502754211426,1.0,5.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5693733096122742,0.0,-0.5693733096122742,0.0,,
76,0.04823584854602814,0.09075158834457397,2.0,0.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.1175782680511475,0.0,1.1175782680511475,0.0,,
77,0.2970503270626068,0.2915051579475403,3.0,2.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.2849452793598175,0.0,-0.2849452793598175,0.0,,
78,1.0363341569900513,0.8213180303573608,87.0,0.0,205.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.4802076518535614,0.8065783381462097,0.4802076518535614,0.8065783381462097,,
79,0.1624031960964203,0.25813794136047363,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.1352801322937012,0.0,-1.1352801322937012,0.0,,
80,0.5383278727531433,0.6449400186538696,4.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6416477560997009,1.0,-0.6416477560997009,1.0,,
81,1.4344875812530518,1.0395517349243164,88.0,2.0,217.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.11204469949007034,0.8000872135162354,-0.11204469949007034,0.8000872135162354,,
82,0.7138026356697083,0.6045987010002136,199.0,1.0,214.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.3533255457878113,0.5191848278045654,-0.3533255457878113,0.5191848278045654,,
83,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.2874834537506104,-1.2874834537506104,-1.2874834537506104,-1.2874834537506104,,
84,0.5300844311714172,0.5243427753448486,2.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.196533203125,0.0,1.196533203125,0.0,,
85,0.27426445484161377,0.4840087294578552,2.0,0.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.2775980234146118,0.0,1.2775980234146118,0.0,,
86,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.442915439605713,-1.442915439605713,-1.442915439605713,-1.442915439605713,,
87,0.06287739425897598,0.15125274658203125,6.0,0.0,204.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.9382504820823669,0.0,-0.9382504820823669,0.0,,
88,2.2861526012420654,1.3007733821868896,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0477811098098755,0.0,-1.0477811098098755,0.0,,
89,0.821695864200592,0.7606292963027954,0.0,0.0,199.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.37223920226097107,0.0,0.37223920226097107,0.0,,
90,0.21219046413898468,0.37453049421310425,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9889243841171265,0.0,0.9889243841171265,0.0,,
91,1.2670536041259766,1.0083781480789185,18.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.4370691180229187,1.0,-0.4370691180229187,1.0,,
92,0.26122385263442993,0.45377129316329956,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.462072730064392,0.0,1.462072730064392,0.0,,
93,0.7639930844306946,0.7908356785774231,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.6599175930023193,0.0,-1.6599175930023193,0.0,,
94,1.83171546459198,1.1893242597579956,61.0,2.0,225.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.4697123765945435,0.5924968719482422,-1.4697123765945435,0.5924968719482422,,
95,1.0566097497940063,0.7420034408569336,89.0,1.0,214.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5038172006607056,0.9675086140632629,-0.5038172006607056,0.9675086140632629,,
96,0.5240854620933533,0.6957625150680542,2.0,0.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3304529190063477,0.0,1.3304529190063477,0.0,,
97,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9608032703399658,0.9608032703399658,0.9608032703399658,0.9608032703399658,,
98,0.19465115666389465,0.3146056830883026,3.0,2.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5052790641784668,0.0,-0.5052790641784668,0.0,,
99,1.424835205078125,1.0165071487426758,137.0,3.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.38956156373023987,0.38377645611763,-0.38956156373023987,0.38377645611763,,
100,1.3320866823196411,1.015265941619873,5.0,2.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.3493574857711792,0.0,-0.3493574857711792,0.0,,
101,0.16698089241981506,0.2857847213745117,6.0,2.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0745633840560913,0.0,-1.0745633840560913,0.0,,
102,0.5410655736923218,0.5848439335823059,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.7264013290405273,0.0,-1.7264013290405273,0.0,,
103,0.8329468965530396,0.7310091257095337,2.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.08958418667316437,1.0,-0.08958418667316437,1.0,,
104,1.8907175064086914,1.2353591918945312,3.0,2.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.3076857328414917,1.0,-1.3076857328414917,1.0,,
105,0.04512453451752663,0.06453447043895721,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.7781943678855896,0.0,0.7781943678855896,0.0,,
106,0.27529391646385193,0.40233224630355835,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8864642977714539,0.0,0.8864642977714539,0.0,,
107,0.6474739909172058,0.6482259631156921,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8607841730117798,0.0,0.8607841730117798,0.0,,
108,0.8144537210464478,0.7139280438423157,3.0,6.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.9586794376373291,1.0,-0.9586794376373291,1.0,,
109,0.2231028527021408,0.4174574911594391,0.0,3.0,199.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.40926045179367065,0.0,0.40926045179367065,0.0,,
110,0.06287737190723419,0.15125268697738647,3.0,0.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.04315132647752762,0.0,-0.04315132647752762,0.0,,
111,0.6591765284538269,0.5966079831123352,2.0,1.0,201.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.2402070760726929,0.0,1.2402070760726929,0.0,,
112,0.2651863396167755,0.4547406733036041,87.0,2.0,211.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.1145927906036377,0.882562518119812,-1.1145927906036377,0.882562518119812,,
