epoch,train_loss,train_mae
0,tensor(0.8274),tensor(0.5636)
1,tensor(0.4988),tensor(0.4020)
2,tensor(0.2579),tensor(0.2618)
3,tensor(0.1030),tensor(0.1348)
4,tensor(0.0274),tensor(0.1249)
5,tensor(0.0171),tensor(0.1914)
6,tensor(0.0502),tensor(0.2799)
7,tensor(0.1001),tensor(0.3367)
8,tensor(0.1436),tensor(0.3630)
9,tensor(0.1666),tensor(0.3623)
10,tensor(0.1660),tensor(0.3394)
11,tensor(0.1458),tensor(0.2992)
12,tensor(0.1139),tensor(0.2466)
13,tensor(0.0789),tensor(0.1861)
14,tensor(0.0479),tensor(0.1331)
15,tensor(0.0260),tensor(0.1230)
16,tensor(0.0155),tensor(0.1161)
17,tensor(0.0159),tensor(0.1285)
18,tensor(0.0243),tensor(0.1548)
19,tensor(0.0364),tensor(0.1796)
20,tensor(0.0479),tensor(0.1935)
21,tensor(0.0554),tensor(0.1965)
22,tensor(0.0571),tensor(0.1894)
23,tensor(0.0531),tensor(0.1737)
24,tensor(0.0449),tensor(0.1511)
25,tensor(0.0349),tensor(0.1309)
26,tensor(0.0254),tensor(0.1137)
27,tensor(0.0184),tensor(0.1179)
28,tensor(0.0149),tensor(0.1218)
29,tensor(0.0149),tensor(0.1253)
30,tensor(0.0176),tensor(0.1280)
31,tensor(0.0214),tensor(0.1306)
32,tensor(0.0251),tensor(0.1362)
33,tensor(0.0273),tensor(0.1367)
34,tensor(0.0275),tensor(0.1326)
35,tensor(0.0258),tensor(0.1288)
36,tensor(0.0229),tensor(0.1268)
37,tensor(0.0195),tensor(0.1244)
38,tensor(0.0167),tensor(0.1219)
39,tensor(0.0150),tensor(0.1195)
40,tensor(0.0145),tensor(0.1173)
41,tensor(0.0152),tensor(0.1155)
42,tensor(0.0165),tensor(0.1142)
43,tensor(0.0178),tensor(0.1136)
44,tensor(0.0187),tensor(0.1141)
45,tensor(0.0188),tensor(0.1138)
46,tensor(0.0183),tensor(0.1147)
47,tensor(0.0172),tensor(0.1160)
48,tensor(0.0160),tensor(0.1175)
49,tensor(0.0151),tensor(0.1190)
50,tensor(0.0146),tensor(0.1205)
51,tensor(0.0145),tensor(0.1218)
52,tensor(0.0149),tensor(0.1228)
53,tensor(0.0154),tensor(0.1234)
54,tensor(0.0158),tensor(0.1237)
55,tensor(0.0160),tensor(0.1235)
56,tensor(0.0159),tensor(0.1231)
57,tensor(0.0156),tensor(0.1224)
58,tensor(0.0152),tensor(0.1215)
59,tensor(0.0148),tensor(0.1205)
60,tensor(0.0146),tensor(0.1196)
61,tensor(0.0145),tensor(0.1188)
62,tensor(0.0146),tensor(0.1181)
63,tensor(0.0148),tensor(0.1177)
64,tensor(0.0150),tensor(0.1175)
65,tensor(0.0151),tensor(0.1176)
66,tensor(0.0150),tensor(0.1179)
67,tensor(0.0149),tensor(0.1184)
68,tensor(0.0147),tensor(0.1189)
69,tensor(0.0146),tensor(0.1195)
70,tensor(0.0145),tensor(0.1201)
71,tensor(0.0145),tensor(0.1206)
72,tensor(0.0146),tensor(0.1210)
73,tensor(0.0146),tensor(0.1212)
74,tensor(0.0147),tensor(0.1213)
75,tensor(0.0147),tensor(0.1211)
76,tensor(0.0147),tensor(0.1209)
77,tensor(0.0146),tensor(0.1206)
78,tensor(0.0146),tensor(0.1202)
79,tensor(0.0145),tensor(0.1198)
80,tensor(0.0145),tensor(0.1195)
81,tensor(0.0145),tensor(0.1192)
82,tensor(0.0145),tensor(0.1190)
83,tensor(0.0146),tensor(0.1190)
84,tensor(0.0146),tensor(0.1190)
85,tensor(0.0146),tensor(0.1191)
86,tensor(0.0146),tensor(0.1193)
87,tensor(0.0145),tensor(0.1196)
88,tensor(0.0145),tensor(0.1198)
89,tensor(0.0145),tensor(0.1200)
90,tensor(0.0145),tensor(0.1202)
91,tensor(0.0145),tensor(0.1203)
92,tensor(0.0145),tensor(0.1204)
93,tensor(0.0145),tensor(0.1204)
94,tensor(0.0145),tensor(0.1203)
95,tensor(0.0145),tensor(0.1202)
96,tensor(0.0145),tensor(0.1200)
97,tensor(0.0145),tensor(0.1198)
98,tensor(0.0145),tensor(0.1197)
99,tensor(0.0145),tensor(0.1196)
100,tensor(0.0145),tensor(0.1195)
101,tensor(0.0145),tensor(0.1195)
102,tensor(0.0145),tensor(0.1195)
103,tensor(0.0145),tensor(0.1196)
104,tensor(0.0145),tensor(0.1197)
105,tensor(0.0145),tensor(0.1198)
106,tensor(0.0145),tensor(0.1199)
107,tensor(0.0145),tensor(0.1200)
108,tensor(0.0145),tensor(0.1200)
109,tensor(0.0145),tensor(0.1201)
110,tensor(0.0145),tensor(0.1201)
111,tensor(0.0145),tensor(0.1200)
112,tensor(0.0145),tensor(0.1200)
113,tensor(0.0145),tensor(0.1199)
114,tensor(0.0145),tensor(0.1199)
115,tensor(0.0145),tensor(0.1198)
116,tensor(0.0145),tensor(0.1197)
117,tensor(0.0145),tensor(0.1197)
118,tensor(0.0145),tensor(0.1197)
119,tensor(0.0145),tensor(0.1197)
120,tensor(0.0145),tensor(0.1197)
121,tensor(0.0145),tensor(0.1198)
122,tensor(0.0145),tensor(0.1198)
123,tensor(0.0145),tensor(0.1199)
124,tensor(0.0145),tensor(0.1199)
125,tensor(0.0145),tensor(0.1199)
126,tensor(0.0145),tensor(0.1199)
127,tensor(0.0145),tensor(0.1199)
128,tensor(0.0145),tensor(0.1199)
129,tensor(0.0145),tensor(0.1199)
130,tensor(0.0145),tensor(0.1199)
131,tensor(0.0145),tensor(0.1198)
132,tensor(0.0145),tensor(0.1198)
133,tensor(0.0145),tensor(0.1198)
134,tensor(0.0145),tensor(0.1198)
135,tensor(0.0145),tensor(0.1198)
136,tensor(0.0145),tensor(0.1198)
137,tensor(0.0145),tensor(0.1198)
138,tensor(0.0145),tensor(0.1198)
139,tensor(0.0145),tensor(0.1198)
140,tensor(0.0145),tensor(0.1199)
141,tensor(0.0145),tensor(0.1199)
142,tensor(0.0145),tensor(0.1199)
143,tensor(0.0145),tensor(0.1199)
144,tensor(0.0145),tensor(0.1199)
145,tensor(0.0145),tensor(0.1199)
146,tensor(0.0145),tensor(0.1198)
147,tensor(0.0145),tensor(0.1198)
148,tensor(0.0145),tensor(0.1198)
149,tensor(0.0145),tensor(0.1198)
150,tensor(0.0145),tensor(0.1198)
151,tensor(0.0145),tensor(0.1198)
152,tensor(0.0145),tensor(0.1198)
153,tensor(0.0145),tensor(0.1198)
154,tensor(0.0145),tensor(0.1198)
155,tensor(0.0145),tensor(0.1198)
156,tensor(0.0145),tensor(0.1199)
157,tensor(0.0145),tensor(0.1199)
158,tensor(0.0145),tensor(0.1199)
159,tensor(0.0145),tensor(0.1199)
160,tensor(0.0145),tensor(0.1199)
161,tensor(0.0145),tensor(0.1198)
162,tensor(0.0145),tensor(0.1198)
163,tensor(0.0145),tensor(0.1198)
164,tensor(0.0145),tensor(0.1198)
165,tensor(0.0145),tensor(0.1198)
166,tensor(0.0145),tensor(0.1198)
167,tensor(0.0145),tensor(0.1198)
168,tensor(0.0145),tensor(0.1198)
169,tensor(0.0145),tensor(0.1198)
170,tensor(0.0145),tensor(0.1198)
171,tensor(0.0145),tensor(0.1198)
172,tensor(0.0145),tensor(0.1198)
173,tensor(0.0145),tensor(0.1198)
174,tensor(0.0145),tensor(0.1198)
175,tensor(0.0145),tensor(0.1198)
176,tensor(0.0145),tensor(0.1198)
177,tensor(0.0145),tensor(0.1198)
178,tensor(0.0145),tensor(0.1198)
179,tensor(0.0145),tensor(0.1198)
180,tensor(0.0145),tensor(0.1198)
181,tensor(0.0145),tensor(0.1198)
182,tensor(0.0145),tensor(0.1198)
183,tensor(0.0145),tensor(0.1198)
184,tensor(0.0145),tensor(0.1198)
185,tensor(0.0145),tensor(0.1198)
186,tensor(0.0145),tensor(0.1198)
187,tensor(0.0145),tensor(0.1198)
188,tensor(0.0145),tensor(0.1198)
189,tensor(0.0145),tensor(0.1198)
190,tensor(0.0145),tensor(0.1198)
191,tensor(0.0145),tensor(0.1198)
192,tensor(0.0145),tensor(0.1198)
193,tensor(0.0145),tensor(0.1198)
194,tensor(0.0145),tensor(0.1198)
195,tensor(0.0145),tensor(0.1198)
196,tensor(0.0145),tensor(0.1198)
197,tensor(0.0145),tensor(0.1198)
198,tensor(0.0145),tensor(0.1198)
199,tensor(0.0145),tensor(0.1198)
200,tensor(0.0145),tensor(0.1198)
201,tensor(0.0145),tensor(0.1198)
202,tensor(0.0145),tensor(0.1198)
203,tensor(0.0145),tensor(0.1198)
204,tensor(0.0145),tensor(0.1198)
205,tensor(0.0145),tensor(0.1198)
206,tensor(0.0145),tensor(0.1198)
207,tensor(0.0145),tensor(0.1198)
208,tensor(0.0145),tensor(0.1198)
209,tensor(0.0145),tensor(0.1198)
210,tensor(0.0145),tensor(0.1198)
211,tensor(0.0145),tensor(0.1198)
212,tensor(0.0145),tensor(0.1198)
213,tensor(0.0145),tensor(0.1198)
214,tensor(0.0145),tensor(0.1198)
215,tensor(0.0145),tensor(0.1198)
216,tensor(0.0145),tensor(0.1198)
217,tensor(0.0145),tensor(0.1198)
218,tensor(0.0145),tensor(0.1198)
219,tensor(0.0145),tensor(0.1198)
220,tensor(0.0145),tensor(0.1198)
221,tensor(0.0145),tensor(0.1198)
222,tensor(0.0145),tensor(0.1198)
223,tensor(0.0145),tensor(0.1198)
224,tensor(0.0145),tensor(0.1198)
225,tensor(0.0145),tensor(0.1198)
226,tensor(0.0145),tensor(0.1198)
227,tensor(0.0145),tensor(0.1198)
228,tensor(0.0145),tensor(0.1198)
229,tensor(0.0145),tensor(0.1198)
230,tensor(0.0145),tensor(0.1198)
231,tensor(0.0145),tensor(0.1198)
232,tensor(0.0145),tensor(0.1198)
233,tensor(0.0145),tensor(0.1198)
234,tensor(0.0145),tensor(0.1198)
235,tensor(0.0145),tensor(0.1198)
236,tensor(0.0145),tensor(0.1198)
237,tensor(0.0145),tensor(0.1198)
238,tensor(0.0145),tensor(0.1198)
239,tensor(0.0145),tensor(0.1198)
240,tensor(0.0145),tensor(0.1198)
241,tensor(0.0145),tensor(0.1198)
242,tensor(0.0145),tensor(0.1198)
243,tensor(0.0145),tensor(0.1198)
244,tensor(0.0145),tensor(0.1198)
245,tensor(0.0145),tensor(0.1198)
246,tensor(0.0145),tensor(0.1198)
247,tensor(0.0145),tensor(0.1198)
248,tensor(0.0145),tensor(0.1198)
249,tensor(0.0145),tensor(0.1198)
250,tensor(0.0145),tensor(0.1198)
251,tensor(0.0145),tensor(0.1198)
252,tensor(0.0145),tensor(0.1198)
253,tensor(0.0145),tensor(0.1198)
254,tensor(0.0145),tensor(0.1198)
255,tensor(0.0145),tensor(0.1198)
256,tensor(0.0145),tensor(0.1198)
257,tensor(0.0145),tensor(0.1198)
