epoch,train_loss,train_mae
0,tensor(2.4772),tensor(0.7712)
1,tensor(0.7634),tensor(0.5806)
2,tensor(0.8106),tensor(0.7949)
3,tensor(1.3684),tensor(0.8083)
4,tensor(1.3919),tensor(0.6056)
5,tensor(1.0345),tensor(0.5870)
6,tensor(0.7011),tensor(0.6129)
7,tensor(0.6209),tensor(0.7769)
8,tensor(0.7696),tensor(0.9090)
9,tensor(0.9466),tensor(0.9315)
10,tensor(0.9833),tensor(0.8587)
11,tensor(0.8713),tensor(0.7198)
12,tensor(0.7137),tensor(0.6125)
13,tensor(0.6207),tensor(0.5933)
14,tensor(0.6362),tensor(0.5857)
15,tensor(0.7195),tensor(0.5817)
16,tensor(0.7878),tensor(0.5818)
17,tensor(0.7863),tensor(0.5855)
18,tensor(0.7231),tensor(0.5916)
19,tensor(0.6493),tensor(0.5988)
20,tensor(0.6146),tensor(0.6274)
21,tensor(0.6328),tensor(0.6725)
22,tensor(0.6768),tensor(0.7096)
23,tensor(0.7050),tensor(0.6975)
24,tensor(0.6952),tensor(0.6488)
25,tensor(0.6582),tensor(0.6170)
26,tensor(0.6237),tensor(0.5985)
27,tensor(0.6149),tensor(0.5939)
28,tensor(0.6318),tensor(0.5910)
29,tensor(0.6544),tensor(0.5903)
30,tensor(0.6617),tensor(0.5917)
31,tensor(0.6485),tensor(0.5948)
32,tensor(0.6271),tensor(0.5987)
33,tensor(0.6147),tensor(0.6085)
34,tensor(0.6185),tensor(0.6258)
35,tensor(0.6312),tensor(0.6334)
36,tensor(0.6394),tensor(0.6302)
37,tensor(0.6357),tensor(0.6178)
38,tensor(0.6243),tensor(0.6011)
39,tensor(0.6154),tensor(0.5981)
40,tensor(0.6154),tensor(0.5958)
41,tensor(0.6221),tensor(0.5947)
42,tensor(0.6276),tensor(0.5949)
43,tensor(0.6265),tensor(0.5963)
44,tensor(0.6203),tensor(0.5984)
45,tensor(0.6150),tensor(0.6007)
46,tensor(0.6148),tensor(0.6086)
47,tensor(0.6186),tensor(0.6140)
48,tensor(0.6216),tensor(0.6127)
49,tensor(0.6208),tensor(0.6056)
50,tensor(0.6172),tensor(0.6003)
51,tensor(0.6145),tensor(0.5986)
52,tensor(0.6148),tensor(0.5973)
53,tensor(0.6171),tensor(0.5968)
54,tensor(0.6185),tensor(0.5972)
55,tensor(0.6175),tensor(0.5982)
56,tensor(0.6154),tensor(0.5995)
57,tensor(0.6142),tensor(0.6008)
58,tensor(0.6149),tensor(0.6030)
59,tensor(0.6163),tensor(0.6040)
60,tensor(0.6166),tensor(0.6012)
61,tensor(0.6156),tensor(0.6003)
62,tensor(0.6145),tensor(0.5993)
63,tensor(0.6143),tensor(0.5984)
64,tensor(0.6150),tensor(0.5980)
65,tensor(0.6156),tensor(0.5982)
66,tensor(0.6154),tensor(0.5988)
67,tensor(0.6146),tensor(0.5996)
68,tensor(0.6142),tensor(0.6003)
69,tensor(0.6145),tensor(0.6008)
70,tensor(0.6149),tensor(0.6008)
71,tensor(0.6150),tensor(0.6005)
72,tensor(0.6146),tensor(0.5999)
73,tensor(0.6143),tensor(0.5993)
74,tensor(0.6143),tensor(0.5988)
75,tensor(0.6146),tensor(0.5987)
76,tensor(0.6147),tensor(0.5989)
77,tensor(0.6145),tensor(0.5993)
78,tensor(0.6143),tensor(0.5998)
79,tensor(0.6143),tensor(0.6002)
80,tensor(0.6144),tensor(0.6003)
81,tensor(0.6145),tensor(0.6002)
82,tensor(0.6144),tensor(0.5999)
83,tensor(0.6143),tensor(0.5995)
84,tensor(0.6142),tensor(0.5992)
85,tensor(0.6143),tensor(0.5991)
86,tensor(0.6144),tensor(0.5991)
87,tensor(0.6144),tensor(0.5994)
88,tensor(0.6143),tensor(0.5997)
89,tensor(0.6142),tensor(0.5999)
90,tensor(0.6143),tensor(0.6001)
91,tensor(0.6143),tensor(0.6000)
