epoch,train_loss,train_mae
0,tensor(4.2598),tensor(0.9909)
1,tensor(1.1289),tensor(0.4547)
2,tensor(0.2221),tensor(0.7269)
3,tensor(0.8176),tensor(1.1022)
4,tensor(1.5415),tensor(1.1350)
5,tensor(1.6183),tensor(0.9344)
6,tensor(1.1827),tensor(0.6311)
7,tensor(0.6321),tensor(0.5163)
8,tensor(0.2788),tensor(0.4032)
9,tensor(0.2457),tensor(0.5223)
10,tensor(0.4539),tensor(0.7324)
11,tensor(0.7018),tensor(0.8076)
12,tensor(0.8123),tensor(0.7556)
13,tensor(0.7347),tensor(0.6018)
14,tensor(0.5373),tensor(0.4079)
15,tensor(0.3370),tensor(0.4224)
16,tensor(0.2293),tensor(0.4915)
17,tensor(0.2449),tensor(0.5475)
18,tensor(0.3431),tensor(0.5828)
19,tensor(0.4444),tensor(0.5939)
20,tensor(0.4825),tensor(0.5814)
21,tensor(0.4398),tensor(0.5496)
22,tensor(0.3482),tensor(0.5049)
23,tensor(0.2615),tensor(0.4554)
24,tensor(0.2222),tensor(0.4090)
25,tensor(0.2398),tensor(0.3730)
26,tensor(0.2896),tensor(0.4041)
27,tensor(0.3324),tensor(0.4103)
28,tensor(0.3399),tensor(0.3842)
29,tensor(0.3100),tensor(0.3888)
30,tensor(0.2638),tensor(0.4226)
31,tensor(0.2292),tensor(0.4576)
32,tensor(0.2227),tensor(0.4877)
33,tensor(0.2411),tensor(0.5083)
34,tensor(0.2663),tensor(0.5163)
35,tensor(0.2789),tensor(0.5115)
36,tensor(0.2711),tensor(0.4956)
37,tensor(0.2495),tensor(0.4726)
38,tensor(0.2291),tensor(0.4471)
39,tensor(0.2215),tensor(0.4240)
40,tensor(0.2284),tensor(0.4074)
41,tensor(0.2414),tensor(0.3999)
42,tensor(0.2494),tensor(0.4022)
43,tensor(0.2467),tensor(0.4131)
44,tensor(0.2361),tensor(0.4297)
45,tensor(0.2255),tensor(0.4484)
46,tensor(0.2215),tensor(0.4652)
47,tensor(0.2252),tensor(0.4770)
48,tensor(0.2319),tensor(0.4818)
49,tensor(0.2356),tensor(0.4792)
50,tensor(0.2336),tensor(0.4703)
51,tensor(0.2277),tensor(0.4576)
52,tensor(0.2227),tensor(0.4440)
53,tensor(0.2217),tensor(0.4324)
54,tensor(0.2244),tensor(0.4251)
55,tensor(0.2277),tensor(0.4234)
56,tensor(0.2287),tensor(0.4272)
57,tensor(0.2267),tensor(0.4351)
58,tensor(0.2235),tensor(0.4450)
