epoch,train_loss,train_mae
0,tensor(1.0596),tensor(0.7968)
1,tensor(0.9738),tensor(0.7996)
2,tensor(1.0093),tensor(0.8115)
3,tensor(1.0212),tensor(0.7840)
4,tensor(0.9963),tensor(0.7873)
5,tensor(0.9756),tensor(0.8070)
6,tensor(0.9778),tensor(0.8202)
7,tensor(0.9919),tensor(0.8238)
8,tensor(0.9974),tensor(0.8186)
9,tensor(0.9896),tensor(0.8078)
10,tensor(0.9783),tensor(0.7948)
11,tensor(0.9738),tensor(0.7832)
12,tensor(0.9780),tensor(0.7776)
13,tensor(0.9845),tensor(0.7771)
14,tensor(0.9859),tensor(0.7791)
15,tensor(0.9814),tensor(0.7871)
16,tensor(0.9757),tensor(0.7964)
17,tensor(0.9738),tensor(0.8046)
18,tensor(0.9763),tensor(0.8095)
19,tensor(0.9797),tensor(0.8102)
20,tensor(0.9803),tensor(0.8069)
21,tensor(0.9777),tensor(0.8009)
22,tensor(0.9747),tensor(0.7939)
23,tensor(0.9738),tensor(0.7879)
24,tensor(0.9754),tensor(0.7845)
25,tensor(0.9772),tensor(0.7843)
26,tensor(0.9773),tensor(0.7873)
27,tensor(0.9756),tensor(0.7922)
28,tensor(0.9740),tensor(0.7975)
29,tensor(0.9739),tensor(0.8017)
30,tensor(0.9750),tensor(0.8037)
31,tensor(0.9758),tensor(0.8031)
32,tensor(0.9755),tensor(0.8002)
33,tensor(0.9745),tensor(0.7961)
34,tensor(0.9738),tensor(0.7921)
35,tensor(0.9741),tensor(0.7895)
36,tensor(0.9747),tensor(0.7889)
37,tensor(0.9750),tensor(0.7903)
38,tensor(0.9745),tensor(0.7932)
39,tensor(0.9739),tensor(0.7965)
40,tensor(0.9738),tensor(0.7991)
41,tensor(0.9742),tensor(0.8002)
42,tensor(0.9745),tensor(0.7997)
43,tensor(0.9743),tensor(0.7977)
44,tensor(0.9739),tensor(0.7951)
45,tensor(0.9738),tensor(0.7928)
46,tensor(0.9739),tensor(0.7916)
47,tensor(0.9742),tensor(0.7917)
48,tensor(0.9741),tensor(0.7931)
49,tensor(0.9739),tensor(0.7951)
50,tensor(0.9738),tensor(0.7970)
51,tensor(0.9738),tensor(0.7981)
52,tensor(0.9740),tensor(0.7981)
53,tensor(0.9740),tensor(0.7971)
54,tensor(0.9739),tensor(0.7955)
55,tensor(0.9738),tensor(0.7940)
56,tensor(0.9738),tensor(0.7931)
57,tensor(0.9739),tensor(0.7931)
58,tensor(0.9739),tensor(0.7940)
59,tensor(0.9738),tensor(0.7953)
60,tensor(0.9738),tensor(0.7964)
61,tensor(0.9738),tensor(0.7971)
