epoch,train_loss,train_mae
0,tensor(0.3170),tensor(0.1731)
1,tensor(0.0491),tensor(0.3995)
2,tensor(0.1864),tensor(0.4078)
3,tensor(0.1959),tensor(0.3057)
4,tensor(0.1009),tensor(0.1660)
5,tensor(0.0486),tensor(0.1986)
6,tensor(0.0783),tensor(0.2914)
7,tensor(0.1237),tensor(0.2877)
8,tensor(0.1216),tensor(0.2058)
9,tensor(0.0829),tensor(0.1474)
10,tensor(0.0516),tensor(0.2036)
11,tensor(0.0538),tensor(0.2672)
12,tensor(0.0775),tensor(0.2914)
13,tensor(0.0914),tensor(0.2745)
14,tensor(0.0814),tensor(0.2265)
15,tensor(0.0602),tensor(0.1652)
16,tensor(0.0485),tensor(0.1504)
17,tensor(0.0543),tensor(0.1786)
18,tensor(0.0673),tensor(0.1875)
19,tensor(0.0718),tensor(0.1713)
20,tensor(0.0639),tensor(0.1483)
21,tensor(0.0524),tensor(0.1642)
22,tensor(0.0484),tensor(0.2031)
23,tensor(0.0537),tensor(0.2275)
24,tensor(0.0605),tensor(0.2284)
25,tensor(0.0608),tensor(0.2077)
26,tensor(0.0548),tensor(0.1732)
27,tensor(0.0491),tensor(0.1545)
28,tensor(0.0491),tensor(0.1493)
29,tensor(0.0533),tensor(0.1519)
30,tensor(0.0560),tensor(0.1502)
31,tensor(0.0541),tensor(0.1507)
32,tensor(0.0501),tensor(0.1622)
33,tensor(0.0483),tensor(0.1820)
34,tensor(0.0500),tensor(0.1971)
35,tensor(0.0524),tensor(0.1970)
36,tensor(0.0524),tensor(0.1830)
37,tensor(0.0501),tensor(0.1642)
38,tensor(0.0484),tensor(0.1555)
39,tensor(0.0489),tensor(0.1496)
40,tensor(0.0505),tensor(0.1484)
41,tensor(0.0509),tensor(0.1520)
42,tensor(0.0497),tensor(0.1586)
43,tensor(0.0484),tensor(0.1657)
44,tensor(0.0485),tensor(0.1776)
45,tensor(0.0495),tensor(0.1810)
46,tensor(0.0499),tensor(0.1745)
47,tensor(0.0492),tensor(0.1644)
48,tensor(0.0484),tensor(0.1587)
49,tensor(0.0484),tensor(0.1547)
50,tensor(0.0490),tensor(0.1537)
51,tensor(0.0493),tensor(0.1558)
52,tensor(0.0488),tensor(0.1601)
53,tensor(0.0483),tensor(0.1646)
54,tensor(0.0484),tensor(0.1694)
55,tensor(0.0488),tensor(0.1704)
56,tensor(0.0489),tensor(0.1659)
57,tensor(0.0485),tensor(0.1623)
58,tensor(0.0483),tensor(0.1588)
59,tensor(0.0484),tensor(0.1569)
60,tensor(0.0486),tensor(0.1571)
61,tensor(0.0486),tensor(0.1592)
62,tensor(0.0484),tensor(0.1622)
63,tensor(0.0483),tensor(0.1647)
64,tensor(0.0484),tensor(0.1657)
65,tensor(0.0485),tensor(0.1649)
66,tensor(0.0484),tensor(0.1628)
67,tensor(0.0483),tensor(0.1605)
68,tensor(0.0483),tensor(0.1589)
69,tensor(0.0484),tensor(0.1587)
70,tensor(0.0484),tensor(0.1599)
71,tensor(0.0483),tensor(0.1618)
72,tensor(0.0483),tensor(0.1635)
73,tensor(0.0483),tensor(0.1643)
74,tensor(0.0484),tensor(0.1638)
75,tensor(0.0484),tensor(0.1624)
76,tensor(0.0483),tensor(0.1609)
77,tensor(0.0483),tensor(0.1599)
78,tensor(0.0483),tensor(0.1599)
79,tensor(0.0484),tensor(0.1607)
80,tensor(0.0483),tensor(0.1620)
81,tensor(0.0483),tensor(0.1630)
82,tensor(0.0483),tensor(0.1634)
83,tensor(0.0483),tensor(0.1628)
84,tensor(0.0483),tensor(0.1619)
85,tensor(0.0483),tensor(0.1609)
86,tensor(0.0483),tensor(0.1605)
87,tensor(0.0483),tensor(0.1607)
88,tensor(0.0483),tensor(0.1614)
89,tensor(0.0483),tensor(0.1623)
90,tensor(0.0483),tensor(0.1628)
91,tensor(0.0483),tensor(0.1627)
92,tensor(0.0483),tensor(0.1621)
93,tensor(0.0483),tensor(0.1614)
94,tensor(0.0483),tensor(0.1610)
95,tensor(0.0483),tensor(0.1609)
96,tensor(0.0483),tensor(0.1613)
97,tensor(0.0483),tensor(0.1619)
98,tensor(0.0483),tensor(0.1623)
99,tensor(0.0483),tensor(0.1624)
100,tensor(0.0483),tensor(0.1621)
101,tensor(0.0483),tensor(0.1617)
102,tensor(0.0483),tensor(0.1613)
103,tensor(0.0483),tensor(0.1612)
104,tensor(0.0483),tensor(0.1614)
105,tensor(0.0483),tensor(0.1618)
106,tensor(0.0483),tensor(0.1621)
107,tensor(0.0483),tensor(0.1622)
108,tensor(0.0483),tensor(0.1620)
109,tensor(0.0483),tensor(0.1617)
110,tensor(0.0483),tensor(0.1615)
111,tensor(0.0483),tensor(0.1614)
112,tensor(0.0483),tensor(0.1615)
113,tensor(0.0483),tensor(0.1618)
114,tensor(0.0483),tensor(0.1620)
115,tensor(0.0483),tensor(0.1620)
116,tensor(0.0483),tensor(0.1619)
117,tensor(0.0483),tensor(0.1617)
118,tensor(0.0483),tensor(0.1615)
119,tensor(0.0483),tensor(0.1615)
120,tensor(0.0483),tensor(0.1616)
121,tensor(0.0483),tensor(0.1618)
122,tensor(0.0483),tensor(0.1619)
123,tensor(0.0483),tensor(0.1619)
124,tensor(0.0483),tensor(0.1618)
125,tensor(0.0483),tensor(0.1617)
126,tensor(0.0483),tensor(0.1616)
127,tensor(0.0483),tensor(0.1616)
128,tensor(0.0483),tensor(0.1617)
129,tensor(0.0483),tensor(0.1618)
130,tensor(0.0483),tensor(0.1619)
131,tensor(0.0483),tensor(0.1619)
132,tensor(0.0483),tensor(0.1618)
133,tensor(0.0483),tensor(0.1617)
134,tensor(0.0483),tensor(0.1616)
135,tensor(0.0483),tensor(0.1617)
136,tensor(0.0483),tensor(0.1617)
137,tensor(0.0483),tensor(0.1618)
138,tensor(0.0483),tensor(0.1618)
139,tensor(0.0483),tensor(0.1618)
140,tensor(0.0483),tensor(0.1617)
141,tensor(0.0483),tensor(0.1617)
142,tensor(0.0483),tensor(0.1617)
143,tensor(0.0483),tensor(0.1617)
144,tensor(0.0483),tensor(0.1618)
145,tensor(0.0483),tensor(0.1618)
146,tensor(0.0483),tensor(0.1618)
147,tensor(0.0483),tensor(0.1618)
148,tensor(0.0483),tensor(0.1617)
149,tensor(0.0483),tensor(0.1617)
150,tensor(0.0483),tensor(0.1617)
151,tensor(0.0483),tensor(0.1618)
152,tensor(0.0483),tensor(0.1618)
153,tensor(0.0483),tensor(0.1618)
154,tensor(0.0483),tensor(0.1618)
155,tensor(0.0483),tensor(0.1617)
156,tensor(0.0483),tensor(0.1617)
157,tensor(0.0483),tensor(0.1617)
158,tensor(0.0483),tensor(0.1617)
159,tensor(0.0483),tensor(0.1618)
160,tensor(0.0483),tensor(0.1618)
161,tensor(0.0483),tensor(0.1618)
162,tensor(0.0483),tensor(0.1617)
163,tensor(0.0483),tensor(0.1617)
164,tensor(0.0483),tensor(0.1617)
165,tensor(0.0483),tensor(0.1617)
166,tensor(0.0483),tensor(0.1618)
167,tensor(0.0483),tensor(0.1618)
168,tensor(0.0483),tensor(0.1618)
169,tensor(0.0483),tensor(0.1617)
170,tensor(0.0483),tensor(0.1617)
171,tensor(0.0483),tensor(0.1617)
172,tensor(0.0483),tensor(0.1617)
173,tensor(0.0483),tensor(0.1618)
174,tensor(0.0483),tensor(0.1618)
175,tensor(0.0483),tensor(0.1618)
176,tensor(0.0483),tensor(0.1617)
177,tensor(0.0483),tensor(0.1617)
178,tensor(0.0483),tensor(0.1617)
179,tensor(0.0483),tensor(0.1617)
180,tensor(0.0483),tensor(0.1618)
181,tensor(0.0483),tensor(0.1618)
182,tensor(0.0483),tensor(0.1618)
183,tensor(0.0483),tensor(0.1617)
184,tensor(0.0483),tensor(0.1617)
185,tensor(0.0483),tensor(0.1617)
186,tensor(0.0483),tensor(0.1617)
187,tensor(0.0483),tensor(0.1618)
188,tensor(0.0483),tensor(0.1618)
189,tensor(0.0483),tensor(0.1617)
190,tensor(0.0483),tensor(0.1617)
191,tensor(0.0483),tensor(0.1617)
192,tensor(0.0483),tensor(0.1617)
193,tensor(0.0483),tensor(0.1617)
194,tensor(0.0483),tensor(0.1618)
195,tensor(0.0483),tensor(0.1618)
196,tensor(0.0483),tensor(0.1617)
197,tensor(0.0483),tensor(0.1617)
198,tensor(0.0483),tensor(0.1617)
199,tensor(0.0483),tensor(0.1617)
200,tensor(0.0483),tensor(0.1617)
201,tensor(0.0483),tensor(0.1617)
202,tensor(0.0483),tensor(0.1617)
203,tensor(0.0483),tensor(0.1617)
204,tensor(0.0483),tensor(0.1617)
205,tensor(0.0483),tensor(0.1617)
206,tensor(0.0483),tensor(0.1617)
207,tensor(0.0483),tensor(0.1617)
208,tensor(0.0483),tensor(0.1617)
209,tensor(0.0483),tensor(0.1617)
210,tensor(0.0483),tensor(0.1617)
211,tensor(0.0483),tensor(0.1617)
212,tensor(0.0483),tensor(0.1617)
213,tensor(0.0483),tensor(0.1617)
214,tensor(0.0483),tensor(0.1617)
215,tensor(0.0483),tensor(0.1617)
216,tensor(0.0483),tensor(0.1617)
217,tensor(0.0483),tensor(0.1617)
218,tensor(0.0483),tensor(0.1617)
219,tensor(0.0483),tensor(0.1617)
220,tensor(0.0483),tensor(0.1617)
221,tensor(0.0483),tensor(0.1617)
222,tensor(0.0483),tensor(0.1617)
223,tensor(0.0483),tensor(0.1617)
224,tensor(0.0483),tensor(0.1617)
225,tensor(0.0483),tensor(0.1617)
226,tensor(0.0483),tensor(0.1617)
227,tensor(0.0483),tensor(0.1617)
228,tensor(0.0483),tensor(0.1617)
229,tensor(0.0483),tensor(0.1617)
230,tensor(0.0483),tensor(0.1617)
231,tensor(0.0483),tensor(0.1617)
232,tensor(0.0483),tensor(0.1617)
