participant,min_train_loss,min_train_mae,min_train_loss_epoch,min_train_mae_epoch,end_epoch,init_src_content_0,trained_src_content_0,init_src_content_1,trained_src_content_1,init_att_src_edge_0,trained_att_src_edge_0,init_src_edge_0,trained_src_edge_0,init_full_src_edge_0,trained_full_src_edge_0,init_dst_content_0,trained_dst_content_0,init_att_dst_edge_0,trained_att_dst_edge_0,init_dst_edge_0,trained_dst_edge_0,init_full_dst_edge_0,trained_full_dst_edge_0,init_att_edge_0,trained_att_edge_0,init_edge_0,trained_edge_0,init_full_edge_0,trained_full_edge_0,init_bias_0,trained_bias_0
97,0.07490988,0.23776309,9999,9999,10000,0.464348167181015,-9.228510856628418,1.1048434972763062,-83.84918212890625,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.42998555302619934,-13.551167488098145,-0.42998555302619934,-13.551167488098145,,
98,0.36231098,0.52160394,431,506,513,0.2090374082326889,0.12817369401454926,-0.24313470721244812,0.9765090346336365,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.13908714056015015,-0.005607789847999811,0.13908714056015015,-0.005607789847999811,,
99,0.5803861,0.6771961,6241,4637,6247,0.6227272748947144,-1.8786377906799316,0.7843282222747803,-3.960075855255127,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5278335213661194,-35.3028564453125,0.5278335213661194,-35.3028564453125,,
100,0.5896697,0.5928887,4301,4302,4303,0.06592845916748047,0.8007597327232361,-0.8140029907226562,0.6570682525634766,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5125276446342468,21.532608032226562,0.5125276446342468,21.532608032226562,,
101,0.64371425,0.6690938,5846,224,5849,-0.6541463732719421,0.4766373336315155,1.2136625051498413,0.8786066174507141,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.14766396582126617,-58.446449279785156,-0.14766396582126617,-58.446449279785156,,
102,0.4666584,0.5587449,1814,1815,1816,-1.0831454992294312,0.773328959941864,0.8583468794822693,-0.19648976624011993,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.5908644199371338,7.962896823883057,1.5908644199371338,7.962896823883057,,
103,0.6618885,0.6662539,2068,1623,2073,0.7303152084350586,0.6078254580497742,-1.0936390161514282,0.9107652902603149,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.993045449256897,10.552399635314941,0.993045449256897,10.552399635314941,,
104,0.93968636,0.8216571,9999,9965,10000,-0.24236628413200378,-0.1569315493106842,-0.09486226737499237,-0.7575445175170898,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.132914736866951,-117.3543472290039,-0.132914736866951,-117.3543472290039,,
105,0.8443588,0.73221785,754,759,760,-0.8074914813041687,0.72348952293396,-1.1285806894302368,0.9748889207839966,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.29009684920310974,-0.17623010277748108,0.29009684920310974,-0.17623010277748108,,
106,0.39182076,0.50841105,1497,80,1498,0.8994213342666626,-0.013929734006524086,1.352197289466858,0.7412317395210266,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.18462203443050385,10.644203186035156,0.18462203443050385,10.644203186035156,,
107,0.4656155,0.57245934,919,357,927,-1.0566107034683228,0.1811288297176361,0.27531129121780396,0.21951332688331604,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.4617207944393158,-0.10194522142410278,-0.4617207944393158,-0.10194522142410278,,
108,0.5021253,0.5637147,2444,1736,2447,-1.245021104812622,-0.18798038363456726,0.7808963060379028,1.010989785194397,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.4983053207397461,11.69469165802002,0.4983053207397461,11.69469165802002,,
109,0.4006967,0.53502595,3219,3219,3220,-1.2280423641204834,0.35640931129455566,0.535892128944397,0.7805846929550171,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.390428751707077,17.223112106323242,0.390428751707077,17.223112106323242,,
110,0.62475425,0.6780751,9999,9999,10000,-0.7683194875717163,-0.3481321930885315,-1.037699580192566,-4.015620708465576,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.554192066192627,-115.00885772705078,-1.554192066192627,-115.00885772705078,,
111,0.97888756,0.8434458,9999,9999,10000,-0.08664751052856445,0.28016194701194763,0.9735859632492065,0.7294952273368835,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7394918203353882,72.81600189208984,-0.7394918203353882,72.81600189208984,,
112,0.70394206,0.7252463,710,762,763,1.2568035125732422,0.6362801194190979,-0.3734050691127777,0.9640516042709351,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5408750176429749,3.618903875350952,-0.5408750176429749,3.618903875350952,,
