epoch,train_loss,train_mae
0,tensor(0.6133),tensor(0.7033)
1,tensor(0.6133),tensor(0.7033)
2,tensor(0.6133),tensor(0.7033)
3,tensor(0.6133),tensor(0.7033)
4,tensor(0.6133),tensor(0.7033)
5,tensor(0.6133),tensor(0.7033)
6,tensor(0.6133),tensor(0.7033)
7,tensor(0.6133),tensor(0.7033)
8,tensor(0.6133),tensor(0.7033)
9,tensor(0.6133),tensor(0.7033)
10,tensor(0.6133),tensor(0.7033)
11,tensor(0.6133),tensor(0.7033)
12,tensor(0.6133),tensor(0.7033)
13,tensor(0.6133),tensor(0.7033)
14,tensor(0.6133),tensor(0.7033)
15,tensor(0.6133),tensor(0.7033)
16,tensor(0.6133),tensor(0.7033)
17,tensor(0.6133),tensor(0.7033)
18,tensor(0.6133),tensor(0.7033)
19,tensor(0.6133),tensor(0.7033)
20,tensor(0.6133),tensor(0.7033)
21,tensor(0.6133),tensor(0.7033)
22,tensor(0.6133),tensor(0.7033)
23,tensor(0.6133),tensor(0.7033)
24,tensor(0.6133),tensor(0.7033)
25,tensor(0.6133),tensor(0.7033)
26,tensor(0.6133),tensor(0.7033)
27,tensor(0.6133),tensor(0.7033)
28,tensor(0.6133),tensor(0.7033)
29,tensor(0.6133),tensor(0.7033)
30,tensor(0.6133),tensor(0.7033)
31,tensor(0.6133),tensor(0.7033)
32,tensor(0.6133),tensor(0.7033)
33,tensor(0.6133),tensor(0.7033)
34,tensor(0.6133),tensor(0.7033)
35,tensor(0.6133),tensor(0.7033)
36,tensor(0.6133),tensor(0.7033)
37,tensor(0.6133),tensor(0.7033)
38,tensor(0.6133),tensor(0.7033)
39,tensor(0.6133),tensor(0.7033)
40,tensor(0.6133),tensor(0.7033)
41,tensor(0.6133),tensor(0.7033)
42,tensor(0.6133),tensor(0.7033)
43,tensor(0.6133),tensor(0.7033)
44,tensor(0.6133),tensor(0.7033)
45,tensor(0.6133),tensor(0.7033)
46,tensor(0.6133),tensor(0.7033)
47,tensor(0.6133),tensor(0.7033)
48,tensor(0.6133),tensor(0.7033)
49,tensor(0.6133),tensor(0.7033)
50,tensor(0.6133),tensor(0.7033)
51,tensor(0.6133),tensor(0.7033)
52,tensor(0.6133),tensor(0.7033)
53,tensor(0.6133),tensor(0.7033)
54,tensor(0.6133),tensor(0.7033)
55,tensor(0.6133),tensor(0.7033)
56,tensor(0.6133),tensor(0.7033)
57,tensor(0.6133),tensor(0.7033)
58,tensor(0.6133),tensor(0.7033)
59,tensor(0.6133),tensor(0.7033)
60,tensor(0.6133),tensor(0.7033)
61,tensor(0.6133),tensor(0.7033)
62,tensor(0.6133),tensor(0.7033)
63,tensor(0.6133),tensor(0.7033)
64,tensor(0.6133),tensor(0.7033)
65,tensor(0.6133),tensor(0.7033)
66,tensor(0.6133),tensor(0.7033)
67,tensor(0.6133),tensor(0.7033)
68,tensor(0.6133),tensor(0.7033)
69,tensor(0.6133),tensor(0.7033)
70,tensor(0.6133),tensor(0.7033)
71,tensor(0.6133),tensor(0.7033)
72,tensor(0.6133),tensor(0.7033)
73,tensor(0.6133),tensor(0.7033)
74,tensor(0.6133),tensor(0.7033)
75,tensor(0.6133),tensor(0.7033)
76,tensor(0.6133),tensor(0.7033)
77,tensor(0.6133),tensor(0.7033)
78,tensor(0.6133),tensor(0.7033)
79,tensor(0.6133),tensor(0.7033)
80,tensor(0.6133),tensor(0.7033)
81,tensor(0.6133),tensor(0.7033)
82,tensor(0.6133),tensor(0.7033)
83,tensor(0.6133),tensor(0.7033)
84,tensor(0.6133),tensor(0.7033)
85,tensor(0.6133),tensor(0.7033)
86,tensor(0.6133),tensor(0.7033)
87,tensor(0.6133),tensor(0.7033)
88,tensor(0.6133),tensor(0.7033)
89,tensor(0.6133),tensor(0.7033)
90,tensor(0.6133),tensor(0.7033)
91,tensor(0.6133),tensor(0.7033)
92,tensor(0.6133),tensor(0.7033)
93,tensor(0.6133),tensor(0.7033)
94,tensor(0.6133),tensor(0.7033)
95,tensor(0.6133),tensor(0.7033)
96,tensor(0.6133),tensor(0.7033)
97,tensor(0.6133),tensor(0.7033)
98,tensor(0.6133),tensor(0.7033)
99,tensor(0.6133),tensor(0.7033)
100,tensor(0.6133),tensor(0.7033)
101,tensor(0.6133),tensor(0.7033)
