participant,min_train_loss,min_train_mae,min_train_loss_epoch,min_train_mae_epoch,end_epoch,init_src_content_0,trained_src_content_0,init_att_src_edge_0,trained_att_src_edge_0,init_src_edge_0,trained_src_edge_0,init_full_src_edge_0,trained_full_src_edge_0,init_dst_content_0,trained_dst_content_0,init_att_dst_edge_0,trained_att_dst_edge_0,init_dst_edge_0,trained_dst_edge_0,init_full_dst_edge_0,trained_full_dst_edge_0,init_att_edge_0,trained_att_edge_0,init_edge_0,trained_edge_0,init_full_edge_0,trained_full_edge_0,init_bias_0,trained_bias_0
28,0.15109258890151978,0.2970053255558014,1.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
29,0.2167232632637024,0.36740657687187195,1.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
30,1.5084267854690552,1.0593359470367432,69.0,0.0,206.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.4907866716384888,1.0,1.4907866716384888,,
31,0.04366038367152214,0.0605010986328125,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
32,0.6789929270744324,0.7320631146430969,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
33,1.3150591850280762,0.9937875866889954,139.0,3.0,207.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,3.1494200229644775,1.0,3.1494200229644775,,
34,0.2147831916809082,0.2964552938938141,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
35,0.5112741589546204,0.5142592787742615,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
36,0.8755687475204468,0.752606987953186,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
37,2.514418125152588,1.573028326034546,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
38,1.0923562049865723,0.9298288822174072,93.0,0.0,230.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.2297959327697754,1.0,1.2297959327697754,,
39,1.0338119268417358,0.7656137347221375,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
40,0.20810675621032715,0.30164116621017456,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
41,0.7226768732070923,0.6578718423843384,93.0,4.0,202.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.5423001050949097,1.0,0.5423001050949097,,
42,0.15850484371185303,0.3226724863052368,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
43,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,
44,0.046033911406993866,0.0588204450905323,1.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
45,0.28221288323402405,0.36667323112487793,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
46,1.033132791519165,0.8959923386573792,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
47,0.8443689346313477,0.8107145428657532,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
48,0.607255220413208,0.670129120349884,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
49,0.689466655254364,0.6851080060005188,89.0,1.0,216.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.5779861211776733,1.0,1.5779861211776733,,
50,0.5670949816703796,0.7260130643844604,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
51,0.7821424603462219,0.7605851292610168,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
52,0.9987273216247559,0.8918499946594238,114.0,0.0,210.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.4390166997909546,1.0,1.4390166997909546,,
53,1.0337045192718506,0.8372297286987305,73.0,3.0,211.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.9300205707550049,1.0,0.9300205707550049,,
54,0.859370231628418,0.6268220543861389,2.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
55,0.7744784951210022,0.5105620622634888,207.0,3.0,210.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.7367209792137146,1.0,0.7367209792137146,,
56,0.2394907921552658,0.38317355513572693,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
57,0.3613891303539276,0.4657807946205139,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
58,0.4308108687400818,0.4655253291130066,108.0,3.0,210.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.6454240679740906,1.0,0.6454240679740906,,
59,0.553476870059967,0.5933760404586792,1.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
60,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,
61,0.5994258522987366,0.6476366519927979,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
62,0.16141483187675476,0.30653882026672363,3.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
63,0.8129262328147888,0.7865141034126282,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
64,0.8244740962982178,0.796951413154602,1.0,67.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
65,0.38937580585479736,0.4747008681297302,2.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
66,0.17360395193099976,0.3428395688533783,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
67,0.04030502960085869,0.01512521505355835,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
68,0.4000526964664459,0.4261138141155243,3.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
69,0.49358847737312317,0.5099377632141113,2.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
70,1.9763418436050415,1.3915250301361084,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
71,0.16892677545547485,0.2722548842430115,2.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
72,1.3387950658798218,0.9938678741455078,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
73,1.3793712854385376,0.7466697692871094,97.0,6.0,231.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,4.243321895599365,1.0,4.243321895599365,,
74,0.29272904992103577,0.33174747228622437,1.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
75,1.507784366607666,1.0149502754211426,2.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
76,0.04823584854602814,0.09075158834457397,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
77,0.2970503270626068,0.2915051579475403,1.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
78,1.0363341569900513,0.8188329339027405,133.0,3.0,221.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.8065685629844666,1.0,0.8065685629844666,,
79,0.1624031364917755,0.25813794136047363,1.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
80,0.5376191139221191,0.6246588826179504,118.0,0.0,210.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.269890546798706,1.0,1.269890546798706,,
81,1.4344875812530518,1.038158893585205,186.0,0.0,221.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.8000826835632324,1.0,0.8000826835632324,,
82,0.7138026356697083,0.605078399181366,158.0,4.0,206.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.5191929340362549,1.0,0.5191929340362549,,
83,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,
84,0.5300844311714172,0.5243427753448486,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
85,0.27426445484161377,0.4840087294578552,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
86,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,
87,0.06287739425897598,0.15125274658203125,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
88,2.2861526012420654,1.3007733821868896,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
89,0.8240593671798706,0.764042317867279,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
90,0.21219046413898468,0.37453049421310425,1.0,1.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
91,1.2658782005310059,0.9949174523353577,103.0,0.0,210.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.3413063287734985,1.0,1.3413063287734985,,
92,0.26328328251838684,0.45980826020240784,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
93,0.7639930844306946,0.7908356785774231,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
94,1.83171546459198,1.1894243955612183,50.0,3.0,210.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.5924839973449707,1.0,0.5924839973449707,,
95,1.0566097497940063,0.7419731616973877,135.0,48.0,217.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.967521607875824,1.0,0.967521607875824,,
96,0.5240854620933533,0.6957625150680542,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
97,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,
98,0.19465115666389465,0.3146056830883026,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
99,1.426552653312683,1.0164183378219604,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
100,1.3320866823196411,1.015265941619873,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
101,0.16719824075698853,0.2964553236961365,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
102,0.5410655736923218,0.5848439335823059,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
103,0.7986680865287781,0.643007218837738,153.0,3.0,207.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,2.7914016246795654,1.0,2.7914016246795654,,
104,1.7344725131988525,1.0935285091400146,121.0,6.0,232.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,4.367377281188965,1.0,4.367377281188965,,
105,0.04512452706694603,0.06453444808721542,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
106,0.27529391646385193,0.40233224630355835,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
107,0.647473931312561,0.6482259035110474,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
108,0.7508358955383301,0.5737736821174622,114.0,4.0,241.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,3.6328694820404053,1.0,3.6328694820404053,,
109,0.22324781119823456,0.4174574911594391,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
110,0.06287737190723419,0.15125268697738647,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
111,0.6591765284538269,0.5966079831123352,1.0,0.0,200.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,
112,0.2651863098144531,0.44598573446273804,178.0,3.0,216.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.8825590014457703,1.0,0.8825590014457703,,
