,train_avg_pred-true,train_avg_MAE,val_avg_pred-true,val_avg_MAE,param_0,param_1,param_0,param_1,param_0_mean_trained,param_1_mean_trained,param_0_std_trained,param_1_std_trained
0,0.0770532989350575,1.1008208215213338,-0.14905082226242825,0.7796914012235885,-0.23621776858186266,0.24416350615151736,1.0668371489186843,1.1837137881442958,-0.025670793401392444,0.970769233451876,0.13759403603062492,0.2622715016836679
