,a,b,c,d,participant_folder_name,train_avg_pred-true,train_avg_MAE,val_avg_pred-true,val_avg_MAE,param_0,param_1,param_0.1,param_1.1,param_0_mean_trained,param_1_mean_trained,param_0_std_trained,param_1_std_trained
0,7.2420367396534715,8.36204443936144,7,3,participant_0,-0.0807185288954579,0.9063590235583442,0.1615895158602515,0.7850587646253718,0.16976489750234,0.2399851455050539,0.6408122135322453,1.4029348371714263,-0.0111275170656448,0.99535232707708,0.0815247371539293,0.1558792793280055
0,6.006633514980663,6.032383589625434,0,-2,participant_2,-0.4900627003845387,0.8570068246738373,0.0924023590840193,1.4683409208939735,0.6102544579156663,0.3957522386127506,0.9201245744634416,1.452340989954266,-0.0068033297063612,1.0975991549997994,0.0905631732750806,0.1358582371275296
0,2.5427404182213045,4.4803570469963425,6,-5,participant_1,0.0500362898269694,1.4569747787894254,0.2960866285058212,1.4637614972871271,-0.4616268401416448,1.0801191944148436,1.1354798454663384,0.990880559531598,-0.0450306032873023,1.0544168246000347,0.0775263716225671,0.1353716317364334
