epoch,train_loss,train_mae
0,tensor(1.0489),tensor(0.8435)
1,tensor(1.0393),tensor(0.8401)
2,tensor(1.0337),tensor(0.8401)
3,tensor(1.0337),tensor(0.8401)
4,tensor(1.0337),tensor(0.8401)
5,tensor(1.0337),tensor(0.8401)
6,tensor(1.0337),tensor(0.8401)
7,tensor(1.0337),tensor(0.8401)
8,tensor(1.0337),tensor(0.8401)
9,tensor(1.0337),tensor(0.8401)
10,tensor(1.0337),tensor(0.8401)
11,tensor(1.0337),tensor(0.8401)
12,tensor(1.0337),tensor(0.8401)
13,tensor(1.0337),tensor(0.8401)
14,tensor(1.0337),tensor(0.8403)
15,tensor(1.0337),tensor(0.8404)
16,tensor(1.0337),tensor(0.8406)
17,tensor(1.0337),tensor(0.8406)
18,tensor(1.0337),tensor(0.8406)
19,tensor(1.0337),tensor(0.8405)
20,tensor(1.0337),tensor(0.8403)
21,tensor(1.0337),tensor(0.8402)
22,tensor(1.0337),tensor(0.8402)
23,tensor(1.0337),tensor(0.8402)
24,tensor(1.0337),tensor(0.8403)
25,tensor(1.0337),tensor(0.8405)
26,tensor(1.0337),tensor(0.8405)
27,tensor(1.0337),tensor(0.8405)
28,tensor(1.0337),tensor(0.8405)
29,tensor(1.0337),tensor(0.8404)
30,tensor(1.0337),tensor(0.8403)
31,tensor(1.0337),tensor(0.8403)
32,tensor(1.0337),tensor(0.8403)
33,tensor(1.0337),tensor(0.8404)
34,tensor(1.0337),tensor(0.8404)
35,tensor(1.0337),tensor(0.8405)
36,tensor(1.0337),tensor(0.8405)
37,tensor(1.0337),tensor(0.8404)
38,tensor(1.0337),tensor(0.8404)
39,tensor(1.0337),tensor(0.8403)
40,tensor(1.0337),tensor(0.8403)
41,tensor(1.0337),tensor(0.8403)
42,tensor(1.0337),tensor(0.8404)
43,tensor(1.0337),tensor(0.8404)
44,tensor(1.0337),tensor(0.8404)
45,tensor(1.0337),tensor(0.8404)
46,tensor(1.0337),tensor(0.8404)
47,tensor(1.0337),tensor(0.8403)
48,tensor(1.0337),tensor(0.8403)
49,tensor(1.0337),tensor(0.8403)
50,tensor(1.0337),tensor(0.8404)
51,tensor(1.0337),tensor(0.8404)
52,tensor(1.0337),tensor(0.8404)
53,tensor(1.0337),tensor(0.8404)
54,tensor(1.0337),tensor(0.8404)
55,tensor(1.0337),tensor(0.8404)
56,tensor(1.0337),tensor(0.8403)
57,tensor(1.0337),tensor(0.8404)
58,tensor(1.0337),tensor(0.8404)
59,tensor(1.0337),tensor(0.8404)
60,tensor(1.0337),tensor(0.8404)
61,tensor(1.0337),tensor(0.8404)
62,tensor(1.0337),tensor(0.8404)
63,tensor(1.0337),tensor(0.8404)
64,tensor(1.0337),tensor(0.8404)
65,tensor(1.0337),tensor(0.8404)
66,tensor(1.0337),tensor(0.8404)
67,tensor(1.0337),tensor(0.8404)
68,tensor(1.0337),tensor(0.8404)
69,tensor(1.0337),tensor(0.8404)
70,tensor(1.0337),tensor(0.8404)
71,tensor(1.0337),tensor(0.8404)
72,tensor(1.0337),tensor(0.8404)
73,tensor(1.0337),tensor(0.8404)
74,tensor(1.0337),tensor(0.8404)
75,tensor(1.0337),tensor(0.8404)
76,tensor(1.0337),tensor(0.8404)
77,tensor(1.0337),tensor(0.8404)
78,tensor(1.0337),tensor(0.8404)
79,tensor(1.0337),tensor(0.8404)
80,tensor(1.0337),tensor(0.8404)
81,tensor(1.0337),tensor(0.8404)
82,tensor(1.0337),tensor(0.8404)
83,tensor(1.0337),tensor(0.8404)
84,tensor(1.0337),tensor(0.8404)
85,tensor(1.0337),tensor(0.8404)
86,tensor(1.0337),tensor(0.8404)
87,tensor(1.0337),tensor(0.8404)
88,tensor(1.0337),tensor(0.8404)
89,tensor(1.0337),tensor(0.8404)
90,tensor(1.0337),tensor(0.8404)
91,tensor(1.0337),tensor(0.8404)
92,tensor(1.0337),tensor(0.8404)
93,tensor(1.0337),tensor(0.8404)
94,tensor(1.0337),tensor(0.8404)
95,tensor(1.0337),tensor(0.8404)
96,tensor(1.0337),tensor(0.8404)
97,tensor(1.0337),tensor(0.8404)
98,tensor(1.0337),tensor(0.8404)
99,tensor(1.0337),tensor(0.8404)
100,tensor(1.0337),tensor(0.8404)
101,tensor(1.0337),tensor(0.8404)
102,tensor(1.0337),tensor(0.8404)
103,tensor(1.0337),tensor(0.8404)
