participant,min_train_loss,min_train_mae,min_train_loss_epoch,min_train_mae_epoch,end_epoch,init_src_content_0,trained_src_content_0,init_att_src_edge_0,trained_att_src_edge_0,init_src_edge_0,trained_src_edge_0,init_full_src_edge_0,trained_full_src_edge_0,init_dst_content_0,trained_dst_content_0,init_att_dst_edge_0,trained_att_dst_edge_0,init_dst_edge_0,trained_dst_edge_0,init_full_dst_edge_0,trained_full_dst_edge_0,init_att_edge_0,trained_att_edge_0,init_edge_0,trained_edge_0,init_full_edge_0,trained_full_edge_0,init_bias_0,trained_bias_0
15,0.9134191870689392,0.7927541732788086,149.0,2.0,246.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.9352580308914185,0.6622977256774902,-0.9352580308914185,0.6622977256774902,,
16,1.292765498161316,1.1192700862884521,126.0,0.0,261.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7754932641983032,-3.925882765543065e-07,-0.7754932641983032,-3.925882765543065e-07,,
17,0.08861446380615234,0.166377991437912,130.0,0.0,258.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.2313616275787354,-0.025813164189457893,-1.2313616275787354,-0.025813164189457893,,
18,0.7987499237060547,0.6800279021263123,78.0,3.0,242.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.068916916847229,-0.003798980265855789,0.068916916847229,-0.003798980265855789,,
19,0.7775374054908752,0.7020089030265808,148.0,2.0,256.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.14586184918880463,1.256313443183899,0.14586184918880463,1.256313443183899,,
20,0.743607223033905,0.7260130643844604,84.0,0.0,231.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.1914272904396057,-0.04299228638410568,0.1914272904396057,-0.04299228638410568,,
21,0.7079007625579834,0.6854123473167419,125.0,3.0,264.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.495648741722107,0.2750748097896576,-1.495648741722107,0.2750748097896576,,
22,0.3650832176208496,0.4829283356666565,109.0,2.0,232.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3948642015457153,-0.086612269282341,1.3948642015457153,-0.086612269282341,,
23,0.9259989857673645,0.8307924270629883,171.0,0.0,252.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.2798793613910675,0.5339673757553101,0.2798793613910675,0.5339673757553101,,
24,0.19500595331192017,0.31979143619537354,170.0,1.0,249.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0313612222671509,-0.004903241991996765,1.0313612222671509,-0.004903241991996765,,
25,1.3593779802322388,0.8842422366142273,145.0,5.0,257.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9219815731048584,3.396420955657959,0.9219815731048584,3.396420955657959,,
26,0.6621814966201782,0.6412140727043152,143.0,5.0,262.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.595828115940094,0.08543059229850769,-0.595828115940094,0.08543059229850769,,
27,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.412705898284912,-1.412705898284912,-1.412705898284912,-1.412705898284912,,
28,0.1510648876428604,0.2960119843482971,220.0,6.0,257.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9343565106391907,0.05298379063606262,0.9343565106391907,0.05298379063606262,,
29,0.2165636420249939,0.3660014867782593,133.0,4.0,259.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5866126418113708,0.1257523149251938,0.5866126418113708,0.1257523149251938,,
30,1.5084267854690552,1.0532073974609375,135.0,3.0,268.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.4768396019935608,1.4907970428466797,-0.4768396019935608,1.4907970428466797,,
31,0.04366038367152214,0.0605010986328125,141.0,0.0,259.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.5459580421447754,-1.2198883041492081e-06,-1.5459580421447754,-1.2198883041492081e-06,,
32,0.6789939999580383,0.7320631146430969,227.0,2.0,231.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.20723286271095276,-0.08984300494194031,-0.20723286271095276,-0.08984300494194031,,
33,1.3150591850280762,0.9858920574188232,135.0,6.0,262.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.8006336688995361,3.149449110031128,-0.8006336688995361,3.149449110031128,,
34,0.2142905443906784,0.288004606962204,113.0,6.0,253.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.911145031452179,0.22026999294757843,0.911145031452179,0.22026999294757843,,
35,0.5093587040901184,0.5039997696876526,137.0,30.0,241.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.11963023990392685,0.42492011189460754,0.11963023990392685,0.42492011189460754,,
36,0.8754926919937134,0.752606987953186,184.0,4.0,250.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7125732898712158,0.087935671210289,-0.7125732898712158,0.087935671210289,,
37,2.514418125152588,1.573028326034546,115.0,0.0,260.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.2909163236618042,-1.0374363910159445e-06,1.2909163236618042,-1.0374363910159445e-06,,
38,1.0923560857772827,0.9332554340362549,213.0,1.0,258.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6695012450218201,1.2298002243041992,0.6695012450218201,1.2298002243041992,,
39,1.0338236093521118,0.7656137943267822,220.0,0.0,221.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5218095779418945,0.06389209628105164,0.5218095779418945,0.06389209628105164,,
40,0.2080739587545395,0.3012019693851471,153.0,10.0,273.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.6017696857452393,0.0563310943543911,1.6017696857452393,0.0563310943543911,,
41,0.7226768732070923,0.6571837663650513,127.0,8.0,256.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.2611401081085205,0.5422871708869934,1.2611401081085205,0.5422871708869934,,
42,0.15850484371185303,0.3226724863052368,198.0,2.0,241.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.3297159969806671,-0.031444769352674484,-0.3297159969806671,-0.031444769352674484,,
43,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.10902497917413712,0.10902497917413712,0.10902497917413712,0.10902497917413712,,
44,0.04603347182273865,0.0588204450905323,246.0,0.0,256.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.7045714855194092,0.006522133480757475,0.7045714855194092,0.006522133480757475,,
45,0.28221288323402405,0.36667323112487793,168.0,1.0,245.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.242914080619812,-0.02188386581838131,1.242914080619812,-0.02188386581838131,,
46,1.0309306383132935,0.8959242701530457,109.0,3.0,252.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3346009254455566,0.385432630777359,1.3346009254455566,0.385432630777359,,
47,0.844369113445282,0.8107145428657532,100.0,0.0,244.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8976340293884277,-0.03251524269580841,0.8976340293884277,-0.03251524269580841,,
48,0.6054140329360962,0.6629379987716675,202.0,8.0,255.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.4068217277526855,0.41990771889686584,1.4068217277526855,0.41990771889686584,,
49,0.689466655254364,0.682206392288208,145.0,3.0,268.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.6993989944458008,1.5779905319213867,1.6993989944458008,1.5779905319213867,,
50,0.5670949816703796,0.7260130643844604,116.0,0.0,246.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.690407395362854,-1.827940877774381e-06,-0.690407395362854,-1.827940877774381e-06,,
51,0.7821432948112488,0.7605851292610168,91.0,0.0,220.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9469445943832397,-0.06046999245882034,0.9469445943832397,-0.06046999245882034,,
52,0.9987272024154663,0.8887073397636414,182.0,2.0,261.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.28150370717048645,1.4390140771865845,-0.28150370717048645,1.4390140771865845,,
53,1.0337045192718506,0.8367736339569092,124.0,4.0,254.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.117293119430542,0.9300336837768555,-1.117293119430542,0.9300336837768555,,
54,0.8592336773872375,0.6268219947814941,113.0,2.0,253.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.677238941192627,0.11308828741312027,0.677238941192627,0.11308828741312027,,
55,0.7744784951210022,0.5106302499771118,222.0,0.0,245.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.2525288760662079,0.7367130517959595,0.2525288760662079,0.7367130517959595,,
56,0.2383965700864792,0.3780829608440399,141.0,7.0,254.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0242124795913696,0.3295809030532837,1.0242124795913696,0.3295809030532837,,
57,0.3613891303539276,0.4657807946205139,159.0,1.0,256.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.2824807167053223,-0.023911308497190475,1.2824807167053223,-0.023911308497190475,,
58,0.4308108687400818,0.46235132217407227,151.0,5.0,268.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9444586038589478,0.6454130411148071,0.9444586038589478,0.6454130411148071,,
59,0.5534778237342834,0.5933074355125427,78.0,4.0,239.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.4281768202781677,-0.03337469696998596,0.4281768202781677,-0.03337469696998596,,
60,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.306687831878662,-1.306687831878662,-1.306687831878662,-1.306687831878662,,
61,0.5989251732826233,0.6476366519927979,122.0,0.0,257.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.25084587931632996,0.21437209844589233,0.25084587931632996,0.21437209844589233,,
62,0.16141486167907715,0.30653882026672363,134.0,0.0,249.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6553003787994385,-0.032922934740781784,0.6553003787994385,-0.032922934740781784,,
63,0.8129264712333679,0.7850866317749023,213.0,3.0,221.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.04726722836494446,0.07665535807609558,0.04726722836494446,0.07665535807609558,,
64,0.8244743347167969,0.7969515323638916,101.0,32.0,247.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3332477807998657,-0.024095211178064346,1.3332477807998657,-0.024095211178064346,,
65,0.3893757462501526,0.4746395945549011,184.0,1.0,240.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.7282520532608032,-0.050957195460796356,0.7282520532608032,-0.050957195460796356,,
66,0.17360396683216095,0.3428395688533783,160.0,2.0,227.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.4404623806476593,-0.07825291901826859,-0.4404623806476593,-0.07825291901826859,,
67,0.04030502960085869,0.015125244855880737,176.0,0.0,255.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.6493524312973022,-0.00016997048805933446,-1.6493524312973022,-0.00016997048805933446,,
68,0.3997504413127899,0.4261120557785034,168.0,3.0,252.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.29145362973213196,0.17614448070526123,-0.29145362973213196,0.17614448070526123,,
69,0.4935913681983948,0.5099377632141113,215.0,2.0,216.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7159057855606079,-0.05768653005361557,-0.7159057855606079,-0.05768653005361557,,
70,1.9763418436050415,1.3915250301361084,115.0,0.0,246.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6849704384803772,1.6070385981947766e-06,0.6849704384803772,1.6070385981947766e-06,,
71,0.1689271628856659,0.2722548842430115,74.0,0.0,237.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6001240611076355,-0.03495415300130844,0.6001240611076355,-0.03495415300130844,,
72,1.3374654054641724,0.986328125,131.0,2.0,254.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0728724002838135,0.3554794192314148,-1.0728724002838135,0.3554794192314148,,
73,1.3793712854385376,0.7274767756462097,121.0,10.0,268.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.6498031616210938,4.2433085441589355,-1.6498031616210938,4.2433085441589355,,
74,0.29272904992103577,0.33173978328704834,204.0,9.0,247.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.5227477550506592,-0.043717797845602036,-1.5227477550506592,-0.043717797845602036,,
75,1.5062527656555176,1.0149502754211426,152.0,0.0,265.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.764741837978363,0.38282614946365356,0.764741837978363,0.38282614946365356,,
76,0.04823584854602814,0.09075158834457397,135.0,0.0,252.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.10846109688282013,-3.442766001171549e-07,-0.10846109688282013,-3.442766001171549e-07,,
77,0.2970505952835083,0.2915051579475403,241.0,2.0,248.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.35566946864128113,-0.0051156096160411835,-0.35566946864128113,-0.0051156096160411835,,
78,1.0363341569900513,0.8178209662437439,130.0,2.0,241.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5145925879478455,0.8065731525421143,-0.5145925879478455,0.8065731525421143,,
79,0.1624031662940979,0.25813794136047363,122.0,0.0,254.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.63172447681427,-0.002175329253077507,-1.63172447681427,-0.002175329253077507,,
80,0.5376191139221191,0.6131632328033447,144.0,5.0,274.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.6905345916748047,1.2698966264724731,-1.6905345916748047,1.2698966264724731,,
81,1.4344875812530518,1.0383555889129639,188.0,0.0,256.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0666462182998657,0.8000919222831726,1.0666462182998657,0.8000919222831726,,
82,0.7138026356697083,0.6043887734413147,224.0,4.0,250.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.778509259223938,0.5191816091537476,0.778509259223938,0.5191816091537476,,
83,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7944581508636475,-0.7944581508636475,-0.7944581508636475,-0.7944581508636475,,
84,0.5300847291946411,0.5243427753448486,109.0,1.0,225.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.1509360074996948,-0.23957303166389465,1.1509360074996948,-0.23957303166389465,,
85,0.27426445484161377,0.4840087294578552,112.0,0.0,258.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5755288004875183,6.888720349707e-07,0.5755288004875183,6.888720349707e-07,,
86,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.4526292085647583,0.4526292085647583,0.4526292085647583,0.4526292085647583,,
87,0.06287739425897598,0.15125274658203125,129.0,0.0,271.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.606094479560852,8.43012742279825e-07,1.606094479560852,8.43012742279825e-07,,
88,2.2861602306365967,1.3007733821868896,34.0,0.0,210.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.3653346300125122,-0.4550229012966156,-1.3653346300125122,-0.4550229012966156,,
89,0.8216116428375244,0.7602742910385132,123.0,1.0,267.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5310438275337219,0.45682865381240845,-0.5310438275337219,0.45682865381240845,,
90,0.2121906727552414,0.37453049421310425,120.0,1.0,253.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.6559011936187744,-0.021889541298151016,1.6559011936187744,-0.021889541298151016,,
91,1.2658782005310059,0.9936078786849976,142.0,3.0,266.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3455326557159424,1.3412997722625732,1.3455326557159424,1.3412997722625732,,
92,0.261216938495636,0.4441913068294525,139.0,0.0,258.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.2106517106294632,0.43698111176490784,0.2106517106294632,0.43698111176490784,,
93,0.7639931440353394,0.7908356785774231,213.0,0.0,214.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.49435707926750183,-0.05277164280414581,0.49435707926750183,-0.05277164280414581,,
94,1.83171546459198,1.1881967782974243,124.0,3.0,263.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.2354532480239868,0.5924949645996094,-1.2354532480239868,0.5924949645996094,,
95,1.0566097497940063,0.7419660687446594,131.0,31.0,257.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.5500086545944214,0.9675069451332092,1.5500086545944214,0.9675069451332092,,
96,0.5240854620933533,0.6957625150680542,115.0,0.0,270.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3159162998199463,-8.775796800364333e-07,1.3159162998199463,-8.775796800364333e-07,,
97,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8188081383705139,0.8188081383705139,0.8188081383705139,0.8188081383705139,,
98,0.19465118646621704,0.3146056830883026,240.0,0.0,241.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.21124593913555145,-0.025755777955055237,0.21124593913555145,-0.025755777955055237,,
99,1.4248353242874146,1.0164183378219604,135.0,2.0,267.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.23292618989944458,0.38377079367637634,0.23292618989944458,0.38377079367637634,,
100,1.3320881128311157,1.015265941619873,232.0,0.0,233.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.4732200801372528,-0.044915348291397095,0.4732200801372528,-0.044915348291397095,,
101,0.16680067777633667,0.28671273589134216,189.0,0.0,258.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.196995347738266,0.19729086756706238,-0.196995347738266,0.19729086756706238,,
102,0.5410687923431396,0.5848439335823059,204.0,0.0,206.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.055838897824287415,-0.1615925282239914,0.055838897824287415,-0.1615925282239914,,
103,0.7986680865287781,0.6392491459846497,145.0,4.0,272.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6940411925315857,2.7914061546325684,0.6940411925315857,2.7914061546325684,,
104,1.7344725131988525,1.091341495513916,120.0,8.0,263.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.18515928089618683,4.3673834800720215,-0.18515928089618683,4.3673834800720215,,
105,0.04512451961636543,0.06453444808721542,218.0,129.0,257.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.4356960654258728,0.0002509501646272838,-0.4356960654258728,0.0002509501646272838,,
106,0.27529391646385193,0.40233224630355835,125.0,0.0,236.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0865179300308228,-0.023808613419532776,-1.0865179300308228,-0.023808613419532776,,
107,0.6473957300186157,0.6396524310112,142.0,0.0,262.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.11121590435504913,0.08856004476547241,-0.11121590435504913,0.08856004476547241,,
108,0.7508358955383301,0.5625529885292053,121.0,7.0,271.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5620369911193848,3.6328606605529785,-0.5620369911193848,3.6328606605529785,,
109,0.22273798286914825,0.41681140661239624,135.0,10.0,241.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.622597336769104,0.22175554931163788,1.622597336769104,0.22175554931163788,,
110,0.06287737190723419,0.15125268697738647,139.0,0.0,252.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.22383110225200653,5.886390681553166e-07,-0.22383110225200653,5.886390681553166e-07,,
111,0.6591765284538269,0.5966079831123352,140.0,2.0,250.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.11705568432807922,-0.06135755032300949,-0.11705568432807922,-0.06135755032300949,,
112,0.2651863396167755,0.4484994411468506,200.0,0.0,256.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.3853360116481781,0.8825609087944031,0.3853360116481781,0.8825609087944031,,
