participant,min_train_loss,min_train_mae,min_train_loss_epoch,min_train_mae_epoch,end_epoch,init_src_content_0,trained_src_content_0,init_att_src_edge_0,trained_att_src_edge_0,init_src_edge_0,trained_src_edge_0,init_full_src_edge_0,trained_full_src_edge_0,init_dst_content_0,trained_dst_content_0,init_att_dst_edge_0,trained_att_dst_edge_0,init_dst_edge_0,trained_dst_edge_0,init_full_dst_edge_0,trained_full_dst_edge_0,init_att_edge_0,trained_att_edge_0,init_edge_0,trained_edge_0,init_full_edge_0,trained_full_edge_0,init_bias_0,trained_bias_0
51,0.702573835849762,0.734656035900116,84.0,0.0,224.0,1.0,0.6267812252044678,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.3098791837692261,-5.695620536804199,0.3098791837692261,-5.695620536804199,,
52,0.5754631161689758,0.49229010939598083,217.0,20.0,247.0,1.0,-1.0672446489334106,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.4866674840450287,-0.9079883098602295,0.4866674840450287,-0.9079883098602295,,
53,0.9953397512435913,0.8157089352607727,219.0,3.0,238.0,1.0,0.9049981236457825,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6342461705207825,-0.6342461705207825,-0.6342461705207825,-0.6342461705207825,,
54,0.8172600269317627,0.4691334664821625,216.0,5.0,282.0,1.0,0.9892603158950806,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9899272322654724,1.4078164100646973,0.9899272322654724,1.4078164100646973,,
55,0.7383482456207275,0.37754127383232117,173.0,13.0,259.0,1.0,0.9552199244499207,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7012048959732056,-0.7012048959732056,-0.7012048959732056,-0.7012048959732056,,
56,0.19554941356182098,0.37042585015296936,103.0,27.0,281.0,1.0,0.9407283663749695,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.3299441337585449,-0.3299441337585449,-0.3299441337585449,-0.3299441337585449,,
57,0.31573158502578735,0.4188537001609802,94.0,0.0,240.0,1.0,0.7711535692214966,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.4961748123168945,-4.509281635284424,1.4961748123168945,-4.509281635284424,,
58,0.32698220014572144,0.43104544281959534,240.0,5.0,297.0,1.0,1.050387978553772,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8809164762496948,9.817410469055176,0.8809164762496948,9.817410469055176,,
59,0.5081335306167603,0.5445219278335571,142.0,3.0,216.0,1.0,0.8543105721473694,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6648206114768982,-0.6648206114768982,-0.6648206114768982,-0.6648206114768982,,
60,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6015179753303528,-0.6015179753303528,-0.6015179753303528,-0.6015179753303528,,
61,0.5445842146873474,0.6254510283470154,157.0,1.0,272.0,1.0,0.8591941595077515,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.973931074142456,3.637676477432251,0.973931074142456,3.637676477432251,,
62,0.12020883709192276,0.2718197703361511,103.0,15.0,244.0,1.0,0.9404003024101257,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.38220295310020447,-5.6230926513671875,0.38220295310020447,-5.6230926513671875,,
63,0.5381441116333008,0.5482195019721985,117.0,19.0,251.0,1.0,-0.8225472569465637,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.5982582569122314,-4.407215118408203,1.5982582569122314,-4.407215118408203,,
64,0.7817615270614624,0.7633005380630493,164.0,4.0,263.0,1.0,0.9345029592514038,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.6701829433441162,-2.328108310699463,1.6701829433441162,-2.328108310699463,,
65,0.3298758864402771,0.34387218952178955,1830.0,16.0,1840.0,1.0,0.9569507837295532,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.6825218200683594,-289.8741455078125,1.6825218200683594,-289.8741455078125,,
66,0.1324595808982849,0.287911593914032,163.0,25.0,269.0,1.0,0.9743044376373291,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5133842825889587,-5.492107391357422,0.5133842825889587,-5.492107391357422,,
67,0.0003050282830372453,0.010272741317749023,176.0,94.0,199.0,1.0,0.9999462366104126,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.1614355444908142,-0.1614355444908142,-0.1614355444908142,-0.1614355444908142,,
68,0.33226853609085083,0.30909934639930725,268.0,1.0,285.0,1.0,1.0778393745422363,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3853744268417358,6.909701824188232,1.3853744268417358,6.909701824188232,,
69,0.15448009967803955,0.31063157320022583,217.0,53.0,218.0,1.0,-4.275421619415283,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.2697494328022003,-0.2697494328022003,-0.2697494328022003,-0.2697494328022003,,
70,1.9363418817520142,1.3915250301361084,0.0,0.0,199.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.1346352994441986,-0.1346352994441986,-0.1346352994441986,-0.1346352994441986,,
71,0.1265166997909546,0.2644937336444855,169.0,35.0,258.0,1.0,0.9252284169197083,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.5701723098754883,-1.5701723098754883,-1.5701723098754883,-1.5701723098754883,,
72,0.8050569891929626,0.7682619094848633,146.0,13.0,278.0,1.0,-3.276700496673584,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5178427696228027,0.8198488354682922,-0.5178427696228027,0.8198488354682922,,
73,1.5076931715011597,0.9359419941902161,188.0,3.0,226.0,1.0,0.8116617798805237,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.497245192527771,-1.497245192527771,-1.497245192527771,-1.497245192527771,,
74,0.2519431412220001,0.21916991472244263,1986.0,37.0,1995.0,1.0,0.977277398109436,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5014247894287109,-121.92129516601562,-0.5014247894287109,-121.92129516601562,,
75,1.4583899974822998,0.7859030365943909,127.0,3.0,257.0,1.0,0.8911926746368408,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.3955968618392944,-1.3955968618392944,-1.3955968618392944,-1.3955968618392944,,
76,0.00820954330265522,0.08622780442237854,186.0,18.0,229.0,1.0,0.9936169385910034,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.3409179747104645,0.3409179747104645,0.3409179747104645,0.3409179747104645,,
77,0.25675827264785767,0.16994230449199677,193.0,37.0,260.0,1.0,0.9875062108039856,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8132714629173279,-5.191600322723389,0.8132714629173279,-5.191600322723389,,
78,0.9737613201141357,0.7764306664466858,86.0,0.0,230.0,1.0,0.4123277962207794,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.5700092315673828,-1.5700092315673828,-1.5700092315673828,-1.5700092315673828,,
79,0.12217215448617935,0.19723300635814667,217.0,37.0,260.0,1.0,0.9886800646781921,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.696521520614624,-1.696521520614624,-1.696521520614624,-1.696521520614624,,
80,0.3177770972251892,0.47946029901504517,157.0,45.0,296.0,1.0,1.1447992324829102,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.5804930925369263,11.73523235321045,-1.5804930925369263,11.73523235321045,,
81,0.9223147034645081,0.7157480120658875,223.0,47.0,322.0,1.0,0.9327084422111511,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.2764637470245361,31.772916793823242,1.2764637470245361,31.772916793823242,,
82,0.6320577263832092,0.43265268206596375,1722.0,14.0,1731.0,1.0,0.9881729483604431,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.984100878238678,-758.3930053710938,-0.984100878238678,-758.3930053710938,,
83,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.9435604214668274,-0.9435604214668274,-0.9435604214668274,-0.9435604214668274,,
84,0.4660918414592743,0.5154300928115845,228.0,15.0,245.0,1.0,0.8041775226593018,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.7209413051605225,-5.635824203491211,1.7209413051605225,-5.635824203491211,,
85,0.2232401967048645,0.3966914117336273,208.0,19.0,238.0,1.0,0.9058838486671448,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.49889296293258667,0.49889296293258667,0.49889296293258667,0.49889296293258667,,
86,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.538336992263794,1.538336992263794,1.538336992263794,1.538336992263794,,
87,0.022814180701971054,0.1438884139060974,200.0,18.0,240.0,1.0,0.9944759607315063,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.10943194478750229,-0.10943194478750229,-0.10943194478750229,-0.10943194478750229,,
88,0.7477904558181763,0.7241533994674683,111.0,10.0,276.0,1.0,-1.6683166027069092,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.42633792757987976,-0.42633792757987976,-0.42633792757987976,-0.42633792757987976,,
89,0.7526133060455322,0.7518801093101501,236.0,27.0,271.0,1.0,0.7575856447219849,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.5850178003311157,3.7469098567962646,1.5850178003311157,3.7469098567962646,,
90,0.1718263328075409,0.2750043570995331,239.0,26.0,245.0,1.0,0.9851983189582825,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.9669311046600342,-0.9669311046600342,-0.9669311046600342,-0.9669311046600342,,
91,1.2323254346847534,0.9284965991973877,70.0,3.0,237.0,1.0,0.8593757748603821,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.18143382668495178,-0.18143382668495178,-0.18143382668495178,-0.18143382668495178,,
92,0.22149816155433655,0.3708060681819916,178.0,19.0,264.0,1.0,0.9600265026092529,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.158952236175537,-1.158952236175537,-1.158952236175537,-1.158952236175537,,
93,0.7009112238883972,0.7735496759414673,136.0,0.0,253.0,1.0,0.776833176612854,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.41709232330322266,-5.588405609130859,0.41709232330322266,-5.588405609130859,,
94,1.7177802324295044,1.1897776126861572,100.0,4.0,269.0,1.0,0.5398924946784973,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.77203768491745,2.425539255142212,0.77203768491745,2.425539255142212,,
95,0.9689256548881531,0.7440839409828186,136.0,25.0,284.0,1.0,0.9776630997657776,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.248813509941101,4.515144348144531,1.248813509941101,4.515144348144531,,
96,0.48408547043800354,0.6957625150680542,0.0,0.0,199.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.411422461271286,0.411422461271286,0.411422461271286,0.411422461271286,,
97,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6956683993339539,0.6956683993339539,0.6956683993339539,0.6956683993339539,,
98,0.1541319638490677,0.21461108326911926,192.0,27.0,245.0,1.0,0.9832159280776978,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.10805598646402359,-5.89738130569458,0.10805598646402359,-5.89738130569458,,
99,0.33567988872528076,0.4965271055698395,166.0,63.0,257.0,1.0,-3.5474226474761963,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.2284172773361206,-8.932767868041992,1.2284172773361206,-8.932767868041992,,
100,1.2392609119415283,0.9791097044944763,108.0,10.0,207.0,1.0,0.38673606514930725,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.3208296597003937,-5.684650897979736,0.3208296597003937,-5.684650897979736,,
101,0.12596184015274048,0.2910780608654022,186.0,37.0,217.0,1.0,0.9514099359512329,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.6661781072616577,-1.6661781072616577,-1.6661781072616577,-1.6661781072616577,,
102,0.29501986503601074,0.44194403290748596,148.0,42.0,230.0,1.0,-1.878490686416626,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.9782834053039551,-0.9782834053039551,-0.9782834053039551,-0.9782834053039551,,
103,0.34989863634109497,0.521135687828064,247.0,26.0,292.0,1.0,1.023732304573059,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0586934089660645,15.278254508972168,1.0586934089660645,15.278254508972168,,
104,0.7629302144050598,0.6833521127700806,150.0,108.0,231.0,1.0,-2.0449979305267334,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.2502458095550537,-1.2502458095550537,-1.2502458095550537,-1.2502458095550537,,
105,0.005124197807163,0.04984227940440178,197.0,63.0,199.0,1.0,0.9996268153190613,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9799362421035767,-5.009646415710449,0.9799362421035767,-5.009646415710449,,
106,0.22927884757518768,0.39471298456192017,103.0,14.0,227.0,1.0,0.8721852898597717,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.2869783639907837,-1.2869783639907837,-1.2869783639907837,-1.2869783639907837,,
107,0.5227517485618591,0.6255013346672058,158.0,75.0,222.0,1.0,-0.11573850363492966,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8988816142082214,-5.319028377532959,0.8988816142082214,-5.319028377532959,,
108,0.8152217864990234,0.5464110374450684,173.0,2.0,258.0,1.0,0.9240937232971191,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.12993919849395752,-0.12993919849395752,-0.12993919849395752,-0.12993919849395752,,
109,0.13973914086818695,0.3296918570995331,326.0,1.0,391.0,1.0,0.8285574913024902,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8351978063583374,20.753318786621094,0.8351978063583374,20.753318786621094,,
110,0.022641615942120552,0.1377917230129242,194.0,31.0,250.0,1.0,0.9793881773948669,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.8078890442848206,-0.8078890442848206,-0.8078890442848206,-0.8078890442848206,,
111,0.6142345666885376,0.5757353901863098,193.0,4.0,258.0,1.0,0.928169846534729,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.5308053493499756,-4.474671363830566,1.5308053493499756,-4.474671363830566,,
112,0.23100325465202332,0.43617966771125793,129.0,14.0,269.0,1.0,0.9752125144004822,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.092354655265808,-1.092354655265808,-1.092354655265808,-1.092354655265808,,
