epoch,train_loss,train_mae
0,tensor(0.6428),tensor(0.4959)
1,tensor(0.5013),tensor(0.5791)
2,tensor(0.5948),tensor(0.4910)
3,tensor(0.4730),tensor(0.5549)
4,tensor(0.4164),tensor(0.6010)
5,tensor(0.4669),tensor(0.6067)
6,tensor(0.4819),tensor(0.5780)
7,tensor(0.4282),tensor(0.5318)
8,tensor(0.3817),tensor(0.4863)
9,tensor(0.3868),tensor(0.4577)
10,tensor(0.4081),tensor(0.4528)
11,tensor(0.3975),tensor(0.4675)
12,tensor(0.3612),tensor(0.4917)
13,tensor(0.3366),tensor(0.5133)
14,tensor(0.3387),tensor(0.5221)
15,tensor(0.3460),tensor(0.5138)
16,tensor(0.3349),tensor(0.4911)
17,tensor(0.3104),tensor(0.4614)
18,tensor(0.2937),tensor(0.4340)
19,tensor(0.2928),tensor(0.4165)
20,tensor(0.2941),tensor(0.4122)
21,tensor(0.2841),tensor(0.4191)
22,tensor(0.2665),tensor(0.4312)
23,tensor(0.2546),tensor(0.4409)
24,tensor(0.2523),tensor(0.4421)
25,tensor(0.2504),tensor(0.4325)
26,tensor(0.2411),tensor(0.4144)
27,tensor(0.2283),tensor(0.3931)
28,tensor(0.2203),tensor(0.3748)
29,tensor(0.2178),tensor(0.3642)
30,tensor(0.2142),tensor(0.3625)
31,tensor(0.2058),tensor(0.3670)
32,tensor(0.1966),tensor(0.3728)
33,tensor(0.1915),tensor(0.3746)
34,tensor(0.1890),tensor(0.3695)
35,tensor(0.1844),tensor(0.3575)
36,tensor(0.1773),tensor(0.3420)
37,tensor(0.1713),tensor(0.3274)
38,tensor(0.1682),tensor(0.3177)
39,tensor(0.1655),tensor(0.3143)
40,tensor(0.1607),tensor(0.3157)
41,tensor(0.1554),tensor(0.3183)
42,tensor(0.1519),tensor(0.3182)
43,tensor(0.1497),tensor(0.3132)
44,tensor(0.1467),tensor(0.3036)
45,tensor(0.1426),tensor(0.2919)
46,tensor(0.1394),tensor(0.2815)
47,tensor(0.1374),tensor(0.2751)
48,tensor(0.1353),tensor(0.2731)
49,tensor(0.1324),tensor(0.2737)
50,tensor(0.1297),tensor(0.2742)
