participant,min_train_loss,min_train_mae,min_train_loss_epoch,min_train_mae_epoch,end_epoch,init_src_content_0,trained_src_content_0,init_att_src_edge_0,trained_att_src_edge_0,init_src_edge_0,trained_src_edge_0,init_full_src_edge_0,trained_full_src_edge_0,init_dst_content_0,trained_dst_content_0,init_att_dst_edge_0,trained_att_dst_edge_0,init_dst_edge_0,trained_dst_edge_0,init_full_dst_edge_0,trained_full_dst_edge_0,init_att_edge_0,trained_att_edge_0,init_edge_0,trained_edge_0,init_full_edge_0,trained_full_edge_0,init_bias_0,trained_bias_0
30,1.4820910692214966,1.0542033910751343,160.0,3.0,270.0,1.0,0.7123256921768188,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.2681194841861725,1.0891366004943848,0.2681194841861725,1.0891366004943848,,
31,0.04359699413180351,0.059328675270080566,193.0,63.0,279.0,1.0,0.9946425557136536,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.2821937799453735,2.460822656757955e-07,1.2821937799453735,2.460822656757955e-07,,
32,0.33062076568603516,0.40246474742889404,173.0,9.0,257.0,1.0,-1.988610029220581,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.8792892098426819,0.034359920769929886,-0.8792892098426819,0.034359920769929886,,
33,1.3129578828811646,0.8770750761032104,271.0,13.0,281.0,1.0,1.07671320438385,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.041596971452236176,3.455810546875,-0.041596971452236176,3.455810546875,,
34,0.19966840744018555,0.2867202162742615,156.0,4.0,277.0,1.0,0.6798492670059204,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.4281976222991943,0.2635733187198639,-1.4281976222991943,0.2635733187198639,,
35,0.0977887511253357,0.029756255447864532,91.0,10.0,242.0,1.0,-2.235123872756958,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.4237964153289795,-0.0382852777838707,1.4237964153289795,-0.0382852777838707,,
36,0.6976122856140137,0.6904999017715454,129.0,4.0,275.0,1.0,-1.572102665901184,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.25044944882392883,0.23847956955432892,0.25044944882392883,0.23847956955432892,,
37,1.062700867652893,0.7269822359085083,131.0,43.0,272.0,1.0,-0.16397319734096527,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.669636845588684,-9.689874787000008e-07,1.669636845588684,-9.689874787000008e-07,,
38,1.0843442678451538,0.9323111772537231,165.0,6.0,271.0,1.0,0.792911946773529,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.23871950805187225,0.7914130091667175,0.23871950805187225,0.7914130091667175,,
39,1.0101348161697388,0.7459595203399658,208.0,33.0,220.0,1.0,0.7657021284103394,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.9334348440170288,-0.24142983555793762,-0.9334348440170288,-0.24142983555793762,,
40,0.2067423015832901,0.2964325547218323,196.0,63.0,272.0,1.0,0.9380466341972351,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.40473097562789917,0.08406045287847519,-0.40473097562789917,0.08406045287847519,,
41,0.6017975807189941,0.6909561157226562,146.0,8.0,260.0,1.0,-0.29160889983177185,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0656299591064453,-0.08190611004829407,-1.0656299591064453,-0.08190611004829407,,
42,0.1434127390384674,0.2210819274187088,158.0,18.0,274.0,1.0,0.6953551173210144,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.5561796426773071,-0.00504086259752512,-1.5561796426773071,-0.00504086259752512,,
43,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3523740768432617,1.3523740768432617,1.3523740768432617,1.3523740768432617,,
44,0.04598187282681465,0.038259439170360565,232.0,35.0,292.0,1.0,0.9951524138450623,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.29231688380241394,0.004526762291789055,0.29231688380241394,0.004526762291789055,,
45,0.2622092068195343,0.2941208779811859,143.0,20.0,262.0,1.0,0.3372517228126526,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5044106245040894,0.0036486429162323475,0.5044106245040894,0.0036486429162323475,,
46,0.981284499168396,0.8686227798461914,127.0,0.0,270.0,1.0,0.6548190712928772,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5565856099128723,-0.031448110938072205,-0.5565856099128723,-0.031448110938072205,,
47,0.6583530306816101,0.6076201796531677,204.0,49.0,283.0,1.0,-0.08855655044317245,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.636588215827942,-0.010242098942399025,-1.636588215827942,-0.010242098942399025,,
48,0.6035170555114746,0.645050048828125,179.0,7.0,261.0,1.0,0.9383304119110107,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.4617998600006104,0.31785425543785095,-1.4617998600006104,0.31785425543785095,,
49,0.6382856965065002,0.6755955219268799,241.0,0.0,267.0,1.0,-0.17894332110881805,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.6014944314956665,-0.04465948045253754,1.6014944314956665,-0.04465948045253754,,
50,0.5078374743461609,0.5475360155105591,172.0,9.0,266.0,1.0,0.783375084400177,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.23837056756019592,3.9884926650302077e-07,-0.23837056756019592,3.9884926650302077e-07,,
51,0.7363696098327637,0.734656035900116,95.0,0.0,245.0,1.0,0.6035758852958679,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0536032915115356,-0.04440887272357941,-1.0536032915115356,-0.04440887272357941,,
52,0.6157677173614502,0.4965488016605377,135.0,23.0,277.0,1.0,-0.9658561944961548,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.3091259300708771,-0.03310174494981766,0.3091259300708771,-0.03310174494981766,,
53,1.0275835990905762,0.8138771057128906,175.0,3.0,286.0,1.0,0.9033342599868774,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9970301985740662,0.8189887404441833,0.9970301985740662,0.8189887404441833,,
54,0.8578202724456787,0.4063199460506439,211.0,14.0,286.0,1.0,0.9666702747344971,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.03628639504313469,0.06609966605901718,-0.03628639504313469,0.06609966605901718,,
55,0.7697880864143372,0.3769136369228363,133.0,13.0,293.0,1.0,0.9423587322235107,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.2530291080474854,0.7908509373664856,-1.2530291080474854,0.7908509373664856,,
56,0.2332565039396286,0.3686258792877197,197.0,36.0,272.0,1.0,0.9326664209365845,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.5467543601989746,0.32522064447402954,-1.5467543601989746,0.32522064447402954,,
57,0.35116201639175415,0.4188537001609802,148.0,0.0,259.0,1.0,0.7052626013755798,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.7227351665496826,0.03461157903075218,-1.7227351665496826,0.03461157903075218,,
58,0.4231646656990051,0.4602231979370117,151.0,25.0,270.0,1.0,0.9015039205551147,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.5018547773361206,0.4796941876411438,1.5018547773361206,0.4796941876411438,,
59,0.545154333114624,0.5508808493614197,255.0,3.0,259.0,1.0,0.821831464767456,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.07140412926673889,-0.010078445076942444,0.07140412926673889,-0.010078445076942444,,
60,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.9009127020835876,-0.9009127020835876,-0.9009127020835876,-0.9009127020835876,,
61,0.5923352241516113,0.6313043236732483,158.0,10.0,288.0,1.0,0.8863704800605774,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9548365473747253,0.2713770866394043,0.9548365473747253,0.2713770866394043,,
62,0.15879946947097778,0.27328383922576904,136.0,13.0,262.0,1.0,0.9135348200798035,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.48911091685295105,-0.023103173822164536,0.48911091685295105,-0.023103173822164536,,
63,0.5739964842796326,0.5500260591506958,191.0,17.0,262.0,1.0,-0.7213365435600281,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.4430885314941406,0.0849808007478714,0.4430885314941406,0.0849808007478714,,
64,0.8203532099723816,0.7602636218070984,121.0,4.0,262.0,1.0,0.9195379614830017,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.11399219185113907,-0.03342605382204056,0.11399219185113907,-0.03342605382204056,,
65,0.3884718120098114,0.3483183979988098,167.0,13.0,264.0,1.0,0.9754437208175659,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.09920330345630646,-0.10638342052698135,-0.09920330345630646,-0.10638342052698135,,
66,0.17189788818359375,0.2877911925315857,230.0,25.0,234.0,1.0,0.96784508228302,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.1260124295949936,-0.17825326323509216,-0.1260124295949936,-0.17825326323509216,,
67,0.040260396897792816,0.01071840524673462,200.0,86.0,279.0,1.0,0.9955710768699646,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.7113085985183716,-0.00031839721486903727,1.7113085985183716,-0.00031839721486903727,,
68,0.39947018027305603,0.2710777819156647,200.0,16.0,287.0,1.0,0.9866099953651428,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.1157170534133911,0.15349526703357697,1.1157170534133911,0.15349526703357697,,
69,0.26516544818878174,0.23168133199214935,154.0,9.0,267.0,1.0,-2.4030508995056152,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.495108038187027,1.1293760538101196,0.495108038187027,1.1293760538101196,,
70,1.9663418531417847,1.3915250301361084,124.0,0.0,270.0,1.0,-6.882825118736946e-07,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.5614043474197388,-5.38929100457608e-07,-1.5614043474197388,-5.38929100457608e-07,,
71,0.16488328576087952,0.2658032774925232,131.0,26.0,243.0,1.0,0.9042583703994751,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.19095778465271,-0.03563709184527397,-1.19095778465271,-0.03563709184527397,,
72,0.915117621421814,0.7684614658355713,156.0,6.0,277.0,1.0,-2.3431601524353027,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5021464228630066,0.324418842792511,0.5021464228630066,0.324418842792511,,
73,1.379062294960022,0.694492518901825,176.0,13.0,290.0,1.0,0.9801106452941895,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.646897315979004,4.209577560424805,1.646897315979004,4.209577560424805,,
74,0.29235783219337463,0.21428687870502472,224.0,27.0,250.0,1.0,0.9856003522872925,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5923691987991333,-0.021819788962602615,0.5923691987991333,-0.021819788962602615,,
75,1.4958215951919556,0.7940564155578613,145.0,3.0,285.0,1.0,0.8838568925857544,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.6354089975357056,0.20507189631462097,-1.6354089975357056,0.20507189631462097,,
76,0.04793139547109604,0.0860108733177185,226.0,43.0,283.0,1.0,0.9784356355667114,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7102832198143005,1.6083272669220605e-07,-0.7102832198143005,1.6083272669220605e-07,,
77,0.2964584231376648,0.17580033838748932,101.0,37.0,287.0,1.0,0.9822564721107483,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5430787205696106,-0.006056802347302437,0.5430787205696106,-0.006056802347302437,,
78,1.0050632953643799,0.7764306664466858,128.0,0.0,273.0,1.0,0.37680694460868835,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9783415794372559,0.1539357751607895,0.9783415794372559,0.1539357751607895,,
79,0.16189314424991608,0.1969175785779953,251.0,37.0,296.0,1.0,0.9832027554512024,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5030375719070435,0.005450860131531954,-0.5030375719070435,0.005450860131531954,,
80,0.5373883247375488,0.6088380813598633,126.0,5.0,272.0,1.0,0.9821407794952393,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5577924847602844,1.219635009765625,0.5577924847602844,1.219635009765625,,
81,1.4183069467544556,0.9792066216468811,162.0,3.0,277.0,1.0,0.8276698589324951,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.48945534229278564,0.41317418217658997,-0.48945534229278564,0.41317418217658997,,
82,0.7118968963623047,0.44425004720687866,188.0,14.0,290.0,1.0,0.9612749218940735,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8584276437759399,0.47693729400634766,0.8584276437759399,0.47693729400634766,,
83,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.3697158694267273,-0.3697158694267273,-0.3697158694267273,-0.3697158694267273,,
84,0.5024577975273132,0.5182703733444214,135.0,22.0,254.0,1.0,0.791560709476471,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.367821216583252,-0.1114295944571495,1.367821216583252,-0.1114295944571495,,
85,0.26138103008270264,0.402773916721344,146.0,20.0,275.0,1.0,0.8986608982086182,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6599626541137695,2.5066555053854245e-07,0.6599626541137695,2.5066555053854245e-07,,
86,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.5072218179702759,-1.5072218179702759,-1.5072218179702759,-1.5072218179702759,,
87,0.0626564472913742,0.1437225341796875,201.0,43.0,283.0,1.0,0.9896946549415588,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5924968123435974,-2.4626729100418743e-07,0.5924968123435974,-2.4626729100418743e-07,,
88,0.7975183129310608,0.7238704562187195,174.0,27.0,288.0,1.0,-1.5967081785202026,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7225368022918701,0.6809042692184448,-0.7225368022918701,0.6809042692184448,,
89,0.806631863117218,0.7565051913261414,146.0,26.0,276.0,1.0,0.762668251991272,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.9712330102920532,0.4711439907550812,0.9712330102920532,0.4711439907550812,,
90,0.2114747315645218,0.2722381055355072,245.0,16.0,264.0,1.0,0.9790855050086975,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.292441964149475,-0.018267899751663208,1.292441964149475,-0.018267899751663208,,
91,1.256290078163147,0.9303151369094849,260.0,3.0,281.0,1.0,0.8715846538543701,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.7060409784317017,1.1704093217849731,1.7060409784317017,1.1704093217849731,,
92,0.259423166513443,0.37685245275497437,162.0,19.0,285.0,1.0,0.9588074088096619,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.1833785772323608,0.34377822279930115,1.1833785772323608,0.34377822279930115,,
93,0.736818790435791,0.7735496163368225,219.0,0.0,220.0,1.0,0.7596552968025208,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.8412302136421204,-0.047186896204948425,-0.8412302136421204,-0.047186896204948425,,
94,1.7609816789627075,1.197727918624878,141.0,4.0,278.0,1.0,0.5115702152252197,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.23854152858257294,0.402749240398407,0.23854152858257294,0.402749240398407,,
95,1.044365644454956,0.740451991558075,166.0,23.0,292.0,1.0,0.8483690619468689,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.3425414562225342,0.6909172534942627,-1.3425414562225342,0.6909172534942627,,
96,0.5140854716300964,0.6957625150680542,116.0,0.0,271.0,1.0,-5.007782988286635e-07,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3353192806243896,-8.128044441946258e-07,1.3353192806243896,-8.128044441946258e-07,,
97,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.197135090827942,1.197135090827942,1.197135090827942,1.197135090827942,,
98,0.19374708831310272,0.20641565322875977,264.0,27.0,278.0,1.0,0.9781544208526611,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.566940188407898,-0.04907282814383507,-1.566940188407898,-0.04907282814383507,,
99,0.47084841132164,0.49645373225212097,221.0,32.0,226.0,1.0,-2.9512763023376465,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6853402256965637,-0.5563561320304871,0.6853402256965637,-0.5563561320304871,,
100,1.2706574201583862,0.9796351194381714,105.0,8.0,258.0,1.0,0.35844945907592773,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7417581081390381,-0.03220442309975624,-0.7417581081390381,-0.03220442309975624,,
101,0.16434277594089508,0.2920913100242615,156.0,35.0,281.0,1.0,0.9322053790092468,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.4003447890281677,0.22189630568027496,-0.4003447890281677,0.22189630568027496,,
102,0.3352627456188202,0.4069812297821045,246.0,8.0,277.0,1.0,-1.53954017162323,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5172625780105591,1.2613506317138672,0.5172625780105591,1.2613506317138672,,
103,0.7747039794921875,0.7494303584098816,161.0,22.0,275.0,1.0,0.47711166739463806,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.3070308268070221,1.3426212072372437,-0.3070308268070221,1.3426212072372437,,
104,0.8317462801933289,0.6833518147468567,225.0,45.0,230.0,1.0,-1.8968333005905151,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0722500085830688,-0.5744772553443909,-1.0722500085830688,-0.5744772553443909,,
105,0.04507042095065117,0.050523579120635986,198.0,46.0,279.0,1.0,0.9950156211853027,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.0337207168340683,-0.00010879712499445304,-0.0337207168340683,-0.00010879712499445304,,
106,0.26668474078178406,0.3948895335197449,124.0,13.0,277.0,1.0,0.8490742444992065,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.43477848172187805,-0.023410167545080185,-0.43477848172187805,-0.023410167545080185,,
107,0.5528686046600342,0.6255022287368774,197.0,93.0,273.0,1.0,-0.10092099010944366,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.4751579761505127,-0.014012604020535946,1.4751579761505127,-0.014012604020535946,,
108,0.7430484294891357,0.3850814998149872,184.0,12.0,282.0,1.0,1.0929406881332397,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.3417630195617676,3.993393898010254,1.3417630195617676,3.993393898010254,,
109,0.22062352299690247,0.34653520584106445,175.0,1.0,281.0,1.0,0.9580647349357605,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.7513918876647949,0.2869161069393158,-0.7513918876647949,0.2869161069393158,,
110,0.06206389144062996,0.13754242658615112,200.0,18.0,273.0,1.0,0.9620553851127625,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.2813296616077423,-2.7276399805487017e-08,-0.2813296616077423,-2.7276399805487017e-08,,
111,0.6527632474899292,0.5802314281463623,261.0,4.0,262.0,1.0,0.9186001420021057,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.11468491703271866,-0.03667593002319336,0.11468491703271866,-0.03667593002319336,,
112,0.26444730162620544,0.4202043414115906,176.0,5.0,282.0,1.0,0.9762424230575562,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.48265668749809265,0.8400286436080933,0.48265668749809265,0.8400286436080933,,
